Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
1148,Charalampos Kostoulas,gr GRE,"FW,MF",Brighton,eng Premier League,18.0,2007,6,0,65,0.7,1,0,1,1,0,0,0,0,0.6,0.6,0.5,1.1,4,1,8,1.38,1.51,1148,gr GRE,"FW,MF",eng Premier League,18-196,2007,0.7,1,8,3,37.5,11.08,4.15,0.13,0.33,15.2,0,0,0,0.6,0.6,0.07,+0.4,+0.4,1148,gr GRE,"FW,MF",eng Premier League,18-196,2007,0.7,17,28,60.7,213,29,0,0.5,0.0,-0.5,3,1,0,0,1,1148,gr GRE,"FW,MF",eng Premier League,18-196,2007,0.7,28,26,2,0,0,0,2,1,1,0,0,0,17,0,3,1148,gr GRE,"FW,MF",eng Premier League,18-196,2007,0.7,5,6.92,1,0,1,3,0,0,1,1.38,1148,gr GRE,"FW,MF",eng Premier League,18-196,2007,0.7,4,3,0,2,2,2,50.0,1,3,0,3,0,4,0,0,1148,gr GRE,"FW,MF",eng Premier League,18-196,2007,0.7,58,0,7,20,32,13,58,7,5,71.4,1,14.3,30,177,60,4,1,3,6,4,33,8,1398,gr GRE,"FW,MF",eng Premier League,18-196,2007,6,65,11,4.8,0.7,0,,0,6,11,3,1.33,3,3,0,0.00,-0.28,2.1,1.8,+0.3,+0.43,1148,gr GRE,"FW,MF",eng Premier League,18-196,2007,0.7,0,0,0,1,2,0,2,0,3,0,0,0,9,4,5,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,Eddy Kouadio,ci CIV,DF,Fiorentina,it Serie A,19.0,2006,2,0,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,1149,ci CIV,DF,it Serie A,19-196,2006,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1149,ci CIV,DF,it Serie A,19-196,2006,0.7,16,21,76.2,278,31,0,0.0,0.0,0.0,0,0,0,0,1,1149,ci CIV,DF,it Serie A,19-196,2006,0.7,21,19,1,0,0,0,1,1,0,0,0,0,16,1,0,1149,ci CIV,DF,it Serie A,19-196,2006,0.7,1,1.34,1,0,0,0,0,0,0,0.00,1149,ci CIV,DF,it Serie A,19-196,2006,0.7,2,1,2,0,0,0,,0,1,0,1,0,2,1,0,1149,ci CIV,DF,it Serie A,19-196,2006,0.7,26,1,8,14,5,0,26,2,1,50.0,1,50.0,18,73,43,1,0,0,0,0,18,2,1399,ci CIV,DF,it Serie A,19-196,2006,2,67,34,5.3,0.7,0,,0,2,34,11,1.00,0,0,0,0.00,+0.98,1.2,0.9,+0.3,+0.43,1149,ci CIV,DF,it Serie A,19-196,2006,0.7,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,Christian Kouamé,ci CIV,DF,Fiorentina,it Serie A,28.0,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,1150,ci CIV,DF,it Serie A,28-006,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1150,ci CIV,DF,it Serie A,28-006,1997,0.1,2,4,50.0,34,1,0,0.0,0.0,0.0,0,0,0,0,0,1150,ci CIV,DF,it Serie A,28-006,1997,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1150,ci CIV,DF,it Serie A,28-006,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,1150,ci CIV,DF,it Serie A,28-006,1997,0.1,1,1,1,0,0,0,,0,1,0,1,1,2,1,0,1150,ci CIV,DF,it Serie A,28-006,1997,0.1,7,0,3,3,1,1,7,0,0,,0,,2,7,1,0,0,0,0,0,3,1,1400,ci CIV,DF,it Serie A,28-006,1997,1,7,7,0.6,0.1,0,,0,1,7,1,0.00,0,0,0,0.00,+0.93,0.0,0.0,0.0,+0.46,1150,ci CIV,DF,it Serie A,28-006,1997,0.1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,Koffi Kouao,ci CIV,DF,Metz,fr Ligue 1,27.0,1998,13,13,1109,12.3,0,0,0,0,0,0,3,0,0.6,0.6,0.4,1.0,23,43,44,0.00,0.08,1151,ci CIV,DF,fr Ligue 1,27-206,1998,12.3,0,9,3,33.3,0.73,0.24,0.00,0.00,18.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6,1151,ci CIV,DF,fr Ligue 1,27-206,1998,12.3,495,585,84.6,8558,2865,0,0.4,0.7,-0.4,6,39,6,4,43,1151,ci CIV,DF,fr Ligue 1,27-206,1998,12.3,585,514,71,9,0,4,26,62,0,0,0,0,495,0,10,1151,ci CIV,DF,fr Ligue 1,27-206,1998,12.3,18,1.46,12,0,4,1,1,0,1,0.08,1151,ci CIV,DF,fr Ligue 1,27-206,1998,12.3,32,21,20,9,3,43,51.2,21,12,5,7,10,42,40,0,1151,ci CIV,DF,fr Ligue 1,27-206,1998,12.3,719,48,271,326,135,14,719,13,11,84.6,1,7.7,440,2202,1165,23,19,8,18,7,453,44,1401,ci CIV,DF,fr Ligue 1,27-206,1998,13,1109,85,82.1,12.3,13,85,9,0,,2,0.85,12,24,-12,-0.97,+1.64,14.5,23.6,-9.1,-0.74,1151,ci CIV,DF,fr Ligue 1,27-206,1998,12.3,3,0,0,13,19,2,26,10,21,1,1,1,55,3,9,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,Arsène Kouassi,bf BFA,"DF,MF",Lorient,fr Ligue 1,21.0,2004,15,14,1272,14.1,1,3,4,1,0,0,2,0,0.4,0.4,2.4,2.8,53,33,82,0.28,0.20,1152,bf BFA,"DF,MF",fr Ligue 1,21-092,2004,14.1,1,4,1,25.0,0.28,0.07,0.25,1.00,15.4,1,0,0,0.4,0.4,0.11,+0.6,+0.6,1152,bf BFA,"DF,MF",fr Ligue 1,21-092,2004,14.1,447,561,79.7,7040,2330,3,2.4,2.0,+0.6,17,20,10,7,33,1152,bf BFA,"DF,MF",fr Ligue 1,21-092,2004,14.1,561,446,114,11,0,0,73,78,25,9,6,0,447,1,13,1152,bf BFA,"DF,MF",fr Ligue 1,21-092,2004,14.1,36,2.55,21,10,0,1,3,1,5,0.35,1152,bf BFA,"DF,MF",fr Ligue 1,21-092,2004,14.1,14,11,8,4,2,8,62.5,3,8,1,7,14,28,28,0,1152,bf BFA,"DF,MF",fr Ligue 1,21-092,2004,14.1,687,23,188,245,267,28,687,45,19,42.2,21,46.7,399,2656,1545,53,26,13,15,6,399,82,1402,bf BFA,"DF,MF",fr Ligue 1,21-092,2004,15,1272,85,94.2,14.1,14,85,9,1,77,0,1.13,18,23,-5,-0.35,+4.26,18.9,18.1,+0.9,+0.06,1152,bf BFA,"DF,MF",fr Ligue 1,21-092,2004,14.1,2,0,0,9,25,3,73,14,11,1,0,0,58,6,9,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,Christ-Owen Kouassi,fr FRA,DF,Lecce,it Serie A,22.0,2003,4,3,228,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,2,0.00,0.00,1153,fr FRA,DF,it Serie A,22-241,2003,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1153,fr FRA,DF,it Serie A,22-241,2003,2.5,82,107,76.6,1383,577,0,0.0,0.1,0.0,0,7,1,1,7,1153,fr FRA,DF,it Serie A,22-241,2003,2.5,107,82,24,1,0,0,2,23,0,0,0,0,82,1,0,1153,fr FRA,DF,it Serie A,22-241,2003,2.5,1,0.39,1,0,0,0,0,0,0,0.00,1153,fr FRA,DF,it Serie A,22-241,2003,2.5,11,6,6,2,3,7,100.0,0,2,0,2,1,12,8,1,1153,fr FRA,DF,it Serie A,22-241,2003,2.5,132,4,42,64,28,0,132,1,0,0.0,1,100.0,58,353,175,2,1,0,1,1,66,2,1403,fr FRA,DF,it Serie A,22-241,2003,4,228,57,18.1,2.5,3,68,1,1,23,10,0.50,2,6,-4,-1.58,-1.14,2.1,4.6,-2.5,-0.99,1153,fr FRA,DF,it Serie A,22-241,2003,2.5,0,0,0,1,3,0,2,1,6,0,1,0,6,3,1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,Konstantinos Koulierakis,gr GRE,DF,Wolfsburg,de Bundesliga,22.0,2003,12,11,1035,11.5,0,0,0,0,0,0,3,0,1.5,1.5,0.3,1.8,6,32,3,0.00,0.16,1154,gr GRE,DF,de Bundesliga,22-014,2003,11.5,0,13,5,38.5,1.13,0.43,0.00,0.00,16.4,0,0,0,1.5,1.5,0.12,-1.5,-1.5,1154,gr GRE,DF,de Bundesliga,22-014,2003,11.5,525,628,83.6,10135,3858,0,0.3,0.4,-0.3,4,39,3,1,32,1154,gr GRE,DF,de Bundesliga,22-014,2003,11.5,628,569,59,17,2,7,6,0,0,0,0,0,525,0,3,1154,gr GRE,DF,de Bundesliga,22-014,2003,11.5,14,1.22,7,0,1,3,1,2,0,0.00,1154,gr GRE,DF,de Bundesliga,22-014,2003,11.5,14,9,11,2,1,8,62.5,3,14,10,4,21,35,81,1,1154,gr GRE,DF,de Bundesliga,22-014,2003,11.5,788,178,460,291,38,12,788,2,1,50.0,1,50.0,389,1778,983,6,5,0,3,3,480,3,1404,gr GRE,DF,de Bundesliga,22-014,2003,12,1035,86,88.5,11.5,11,90,11,1,45,1,1.00,16,18,-2,-0.17,+2.49,15.4,18.9,-3.5,-0.30,1154,gr GRE,DF,de Bundesliga,22-014,2003,11.5,3,0,0,12,7,0,6,21,9,0,3,0,34,22,20,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,Seny Koumbassa,fr FRA,DF,Toulouse,fr Ligue 1,18.0,2007,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,1155,fr FRA,DF,fr Ligue 1,18-175,2007,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1155,fr FRA,DF,fr Ligue 1,18-175,2007,0.1,2,2,100.0,25,26,0,0.0,0.0,0.0,0,0,0,0,1,1155,fr FRA,DF,fr Ligue 1,18-175,2007,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1155,fr FRA,DF,fr Ligue 1,18-175,2007,0.1,0,0.00,0,0,0,0,0,0,0,0.00,1155,fr FRA,DF,fr Ligue 1,18-175,2007,0.1,1,1,1,0,0,1,100.0,0,0,0,0,0,1,1,0,1155,fr FRA,DF,fr Ligue 1,18-175,2007,0.1,4,1,3,1,0,0,4,0,0,,0,,1,2,0,0,0,0,0,0,1,0,1405,fr FRA,DF,fr Ligue 1,18-175,2007,1,12,12,0.9,0.1,0,,0,1,12,13,0.00,2,0,+2,+15.00,+15.00,0.9,0.1,+0.9,+6.42,1155,fr FRA,DF,fr Ligue 1,18-175,2007,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,27.0,1998,15,11,1073,11.9,1,1,2,1,0,0,3,0,0.5,0.5,0.7,1.2,20,51,47,0.17,0.10,1156,fr FRA,DF,es La Liga,27-030,1998,11.9,1,5,2,40.0,0.42,0.17,0.20,0.50,9.6,0,0,0,0.5,0.5,0.10,+0.5,+0.5,1156,fr FRA,DF,es La Liga,27-030,1998,11.9,783,891,87.9,11522,3664,1,0.7,1.3,+0.3,8,59,6,5,51,1156,fr FRA,DF,es La Liga,27-030,1998,11.9,891,791,100,15,2,3,16,85,0,0,0,0,783,0,14,1156,fr FRA,DF,es La Liga,27-030,1998,11.9,26,2.18,24,1,0,0,1,0,2,0.17,1156,fr FRA,DF,es La Liga,27-030,1998,11.9,24,11,6,14,4,17,35.3,11,13,6,7,12,36,32,2,1156,fr FRA,DF,es La Liga,27-030,1998,11.9,1020,39,278,517,230,32,1020,17,9,52.9,7,41.2,587,2333,1181,20,11,3,14,11,723,47,1406,fr FRA,DF,es La Liga,27-030,1998,15,1073,72,74.5,11.9,11,90,11,4,21,1,2.47,35,14,+21,+1.76,+0.29,26.9,16.8,+10.0,+0.84,1156,fr FRA,DF,es La Liga,27-030,1998,11.9,3,0,0,12,18,0,16,12,11,0,1,0,35,22,12,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,Lancinet Kourouma,gn GUI,MF,Girona,es La Liga,21.0,2004,4,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,1157,gn GUI,MF,es La Liga,21-257,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1157,gn GUI,MF,es La Liga,21-257,2004,0.4,4,6,66.7,67,1,0,0.0,0.0,0.0,0,1,0,0,0,1157,gn GUI,MF,es La Liga,21-257,2004,0.4,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,1157,gn GUI,MF,es La Liga,21-257,2004,0.4,0,0.00,0,0,0,0,0,0,0,0.00,1157,gn GUI,MF,es La Liga,21-257,2004,0.4,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0,1157,gn GUI,MF,es La Liga,21-257,2004,0.4,9,0,5,3,1,0,9,0,0,,0,,2,8,0,0,0,0,0,0,4,0,1407,gn GUI,MF,es La Liga,21-257,2004,4,33,8,2.4,0.4,0,,0,4,8,4,1.25,0,1,-1,-2.73,-1.70,0.3,0.4,0.0,-0.12,1157,gn GUI,MF,es La Liga,21-257,2004,0.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,Hamza Koutoune,ma MAR,DF,Nice,fr Ligue 1,19.0,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,1158,ma MAR,DF,fr Ligue 1,19-086,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1158,ma MAR,DF,fr Ligue 1,19-086,2006,0.0,5,6,83.3,34,2,0,0.0,0.0,0.0,0,0,0,0,0,1158,ma MAR,DF,fr Ligue 1,19-086,2006,0.0,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0,1158,ma MAR,DF,fr Ligue 1,19-086,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,1158,ma MAR,DF,fr Ligue 1,19-086,2006,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1158,ma MAR,DF,fr Ligue 1,19-086,2006,0.0,6,0,0,2,4,0,6,0,0,,0,,5,17,4,0,1,0,0,0,6,3,1408,ma MAR,DF,fr Ligue 1,19-086,2006,1,1,1,0.1,0.0,0,,0,1,1,2,3.00,0,0,0,0.00,+0.53,0.1,0.4,-0.4,-35.93,1158,ma MAR,DF,fr Ligue 1,19-086,2006,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,Mateo Kovačić,hr CRO,MF,Manchester City,eng Premier League,31.0,1994,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,1159,hr CRO,MF,eng Premier League,31-220,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1159,hr CRO,MF,eng Premier League,31-220,1994,0.1,22,22,100.0,291,59,0,0.0,0.0,0.0,0,2,0,0,1,1159,hr CRO,MF,eng Premier League,31-220,1994,0.1,22,22,0,0,0,0,0,0,0,0,0,0,22,0,0,1159,hr CRO,MF,eng Premier League,31-220,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,1159,hr CRO,MF,eng Premier League,31-220,1994,0.1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1159,hr CRO,MF,eng Premier League,31-220,1994,0.1,23,1,8,15,0,0,23,1,1,100.0,0,0.0,13,80,26,0,0,0,0,1,23,0,1410,hr CRO,MF,eng Premier League,31-220,1994,1,5,5,0.4,0.1,0,,0,1,5,3,3.00,0,0,0,0.00,-1.27,0.8,0.0,+0.8,+14.67,1159,hr CRO,MF,eng Premier League,31-220,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,Goduine Koyalipou,cf CTA,FW,Levante,es La Liga,25.0,2000,11,2,247,2.7,1,0,1,1,0,0,1,0,1.0,1.0,0.3,1.2,2,3,13,0.36,0.45,1160,cf CTA,FW,es La Liga,25-300,2000,2.7,1,10,4,40.0,3.64,1.46,0.10,0.25,15.7,0,0,0,1.0,1.0,0.10,0.0,0.0,1160,cf CTA,FW,es La Liga,25-300,2000,2.7,32,55,58.2,456,174,0,0.3,0.2,-0.3,1,2,1,1,3,1160,cf CTA,FW,es La Liga,25-300,2000,2.7,55,53,2,0,1,0,1,0,0,0,0,0,32,0,2,1160,cf CTA,FW,es La Liga,25-300,2000,2.7,9,3.28,2,0,4,3,0,0,1,0.36,1160,cf CTA,FW,es La Liga,25-300,2000,2.7,4,3,3,0,1,3,66.7,1,1,0,1,1,5,4,0,1160,cf CTA,FW,es La Liga,25-300,2000,2.7,93,9,16,30,47,11,93,15,9,60.0,6,40.0,47,239,99,2,4,2,4,11,61,13,1411,cf CTA,FW,es La Liga,25-300,2000,11,247,22,18.3,2.7,2,51,0,9,16,1,0.82,2,5,-3,-1.09,-0.36,4.3,7.8,-3.5,-1.27,1160,cf CTA,FW,es La Liga,25-300,2000,2.7,1,0,0,2,1,3,1,1,3,0,0,0,10,7,8,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,31.0,1994,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,5,0.00,0.00,1161,se SWE,DF,eng Premier League,31-132,1994,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1161,se SWE,DF,eng Premier League,31-132,1994,0.5,22,28,78.6,363,165,0,0.0,0.0,0.0,0,1,0,0,2,1161,se SWE,DF,eng Premier League,31-132,1994,0.5,28,20,8,0,0,0,1,8,0,0,0,0,22,0,1,1161,se SWE,DF,eng Premier League,31-132,1994,0.5,0,0.00,0,0,0,0,0,0,0,0.00,1161,se SWE,DF,eng Premier League,31-132,1994,0.5,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1161,se SWE,DF,eng Premier League,31-132,1994,0.5,32,0,9,13,10,0,32,1,0,0.0,1,100.0,17,29,5,0,0,0,0,1,19,5,1412,se SWE,DF,eng Premier League,31-132,1994,1,45,45,3.3,0.5,1,45,0,0,,9,0.00,1,2,-1,-2.00,-2.21,0.2,0.2,0.0,-0.05,1161,se SWE,DF,eng Premier League,31-132,1994,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,Alex Král,cz CZE,MF,Union Berlin,de Bundesliga,27.0,1998,9,1,222,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,5,11,11,0.00,0.07,1162,cz CZE,MF,de Bundesliga,27-207,1998,2.5,0,2,1,50.0,0.81,0.41,0.00,0.00,21.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,1162,cz CZE,MF,de Bundesliga,27-207,1998,2.5,51,66,77.3,779,234,0,0.1,0.1,-0.1,2,9,2,1,11,1162,cz CZE,MF,de Bundesliga,27-207,1998,2.5,66,66,0,0,0,0,2,0,0,0,0,0,51,0,2,1162,cz CZE,MF,de Bundesliga,27-207,1998,2.5,7,2.84,5,0,0,1,1,0,0,0.00,1162,cz CZE,MF,de Bundesliga,27-207,1998,2.5,3,2,0,3,0,2,100.0,0,2,1,1,2,5,6,0,1162,cz CZE,MF,de Bundesliga,27-207,1998,2.5,93,6,22,49,24,6,93,4,2,50.0,2,50.0,58,411,215,5,2,0,5,3,56,11,1413,cz CZE,MF,de Bundesliga,27-207,1998,9,222,25,19.0,2.5,1,63,0,8,20,3,1.22,3,7,-4,-1.62,-1.43,3.9,4.7,-0.8,-0.34,1162,cz CZE,MF,de Bundesliga,27-207,1998,2.5,1,0,0,4,5,0,2,2,2,0,0,0,18,4,4,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,34.0,1991,13,8,717,8.0,3,3,6,2,1,1,1,0,2.5,1.7,1.7,3.4,20,38,55,0.63,0.52,1163,hr CRO,"MF,FW",de Bundesliga,34-176,1991,8.0,3,17,7,41.2,2.13,0.88,0.12,0.29,19.0,1,1,1,2.5,1.7,0.10,+0.5,+0.3,1163,hr CRO,"MF,FW",de Bundesliga,34-176,1991,8.0,325,408,79.7,5002,1389,3,1.7,2.0,+1.3,17,26,13,4,38,1163,hr CRO,"MF,FW",de Bundesliga,34-176,1991,8.0,408,349,56,7,2,2,49,10,33,16,7,1,325,3,10,1163,hr CRO,"MF,FW",de Bundesliga,34-176,1991,8.0,32,4.02,17,10,2,1,2,0,7,0.88,1163,hr CRO,"MF,FW",de Bundesliga,34-176,1991,8.0,1,0,1,0,0,2,50.0,1,2,1,1,5,6,5,0,1163,hr CRO,"MF,FW",de Bundesliga,34-176,1991,8.0,469,5,64,213,194,25,468,10,5,50.0,5,50.0,238,1197,621,20,11,5,11,9,334,55,1414,hr CRO,"MF,FW",de Bundesliga,34-176,1991,13,717,55,61.3,8.0,8,71,1,5,30,0,1.77,17,11,+6,+0.75,+0.75,11.4,12.1,-0.7,-0.09,1163,hr CRO,"MF,FW",de Bundesliga,34-176,1991,8.0,1,0,0,3,8,0,49,5,0,0,0,0,34,2,4,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
