Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
11,Ragnar Ache,de GER,"MF,FW",Eint Frankfurt,de Bundesliga,23,1998,13,1,259,2.9,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.9,8,2,29,0.35,0.30,11,de GER,"MF,FW",de Bundesliga,23,1998,2.9,0,10,2,20.0,3.47,0.69,0.00,0.00,16.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4,11,de GER,"MF,FW",de Bundesliga,23,1998,2.9,37,64,57.8,481,117,1,0.4,0.3,+0.6,3,3,3,2,2,11,de GER,"MF,FW",de Bundesliga,23,1998,2.9,64,61,2,0,0,1,6,2,0,0,0,0,37,1,4,11,de GER,"MF,FW",de Bundesliga,23,1998,2.9,8,2.78,4,0,1,2,1,0,1,0.35,11,de GER,"MF,FW",de Bundesliga,23,1998,2.9,2,0,0,1,1,4,25.0,3,3,0,3,0,2,1,0,11,de GER,"MF,FW",de Bundesliga,23,1998,2.9,117,1,7,46,65,17,117,11,6,54.5,5,45.5,72,450,176,8,5,3,16,9,97,29,15,de GER,"MF,FW",de Bundesliga,23,1998,13,259,20,8.5,2.9,1,72,0,12,16,6,1.23,5,4,+1,+0.35,+0.51,3.7,4.7,-1.0,-0.35,11,de GER,"MF,FW",de Bundesliga,23,1998,2.9,0,0,0,5,8,6,6,0,0,0,0,0,7,18,10,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Mohamed Achi,fr FRA,MF,Nantes,fr Ligue 1,19,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,12,fr FRA,MF,fr Ligue 1,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,12,fr FRA,MF,fr Ligue 1,19,2002,0.1,6,9,66.7,102,10,0,0.0,0.0,0.0,0,0,0,0,0,12,fr FRA,MF,fr Ligue 1,19,2002,0.1,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,12,fr FRA,MF,fr Ligue 1,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,12,fr FRA,MF,fr Ligue 1,19,2002,0.1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,fr FRA,MF,fr Ligue 1,19,2002,0.1,9,0,2,5,2,0,9,0,0,,0,,9,34,12,0,0,0,0,0,8,0,16,fr FRA,MF,fr Ligue 1,19,2002,1,10,10,0.3,0.1,0,,0,1,10,4,1.00,0,0,0,0.00,-0.18,0.0,0.0,0.0,+0.14,12,fr FRA,MF,fr Ligue 1,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Marcos Acuña,ar ARG,DF,Sevilla,es La Liga,29,1991,31,26,2260,25.1,1,3,4,1,0,0,10,0,1.2,1.2,2.9,4.1,73,131,153,0.16,0.16,13,ar ARG,DF,es La Liga,29,1991,25.1,1,16,5,31.3,0.64,0.20,0.06,0.20,21.7,1,0,0,1.2,1.2,0.08,-0.2,-0.2,13,ar ARG,DF,es La Liga,29,1991,25.1,1543,1963,78.6,29328,10206,3,2.9,4.1,+0.1,43,115,43,27,131,13,ar ARG,DF,es La Liga,29,1991,25.1,1963,1624,333,63,3,30,178,230,40,0,31,0,1543,6,30,13,ar ARG,DF,es La Liga,29,1991,25.1,75,2.99,48,19,2,3,3,0,3,0.12,13,ar ARG,DF,es La Liga,29,1991,25.1,50,29,27,14,9,46,65.2,16,22,5,17,14,64,25,1,13,ar ARG,DF,es La Liga,29,1991,25.1,2184,54,637,959,618,19,2184,66,44,66.7,22,33.3,1256,6253,3799,73,58,2,38,27,1467,153,17,ar ARG,DF,es La Liga,29,1991,31,2260,73,66.1,25.1,26,83,17,5,22,1,1.87,32,13,+19,+0.76,+0.45,29.6,19.2,+10.4,+0.41,13,ar ARG,DF,es La Liga,29,1991,25.1,10,0,0,38,48,0,178,14,29,0,1,0,173,22,32,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Che Adams,sct SCO,FW,Southampton,eng Premier League,25,1996,30,23,2039,22.7,7,3,10,7,0,0,0,0,7.1,7.1,3.0,10.1,19,33,153,0.44,0.45,14,sct SCO,FW,eng Premier League,25,1996,22.7,7,49,24,49.0,2.16,1.06,0.14,0.29,13.3,0,0,0,7.1,7.1,0.15,-0.1,-0.1,14,sct SCO,FW,eng Premier League,25,1996,22.7,304,472,64.4,4188,1017,3,3.0,1.7,0.0,26,24,10,0,33,14,sct SCO,FW,eng Premier League,25,1996,22.7,472,468,2,0,4,5,8,1,0,0,0,0,304,2,22,14,sct SCO,FW,eng Premier League,25,1996,22.7,51,2.25,32,0,2,4,11,2,5,0.22,14,sct SCO,FW,eng Premier League,25,1996,22.7,13,6,5,5,3,16,12.5,14,18,2,16,8,21,18,0,14,sct SCO,FW,eng Premier League,25,1996,22.7,712,22,81,293,344,94,712,35,20,57.1,15,42.9,394,1804,651,19,13,13,59,34,537,153,19,sct SCO,FW,eng Premier League,25,1996,30,2039,68,59.6,22.7,23,82,13,7,22,4,1.03,25,40,-15,-0.66,-0.08,28.5,36.1,-7.7,-0.34,14,sct SCO,FW,eng Premier League,25,1996,22.7,0,0,0,29,40,7,8,8,6,0,0,0,70,61,91,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Tyler Adams,us USA,MF,RB Leipzig,de Bundesliga,22,1999,24,12,1351,15.0,0,1,1,0,0,0,5,0,0.2,0.2,0.9,1.0,20,96,23,0.07,0.07,15,us USA,MF,de Bundesliga,22,1999,15.0,0,2,0,0.0,0.13,0.00,0.00,,21.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,15,us USA,MF,de Bundesliga,22,1999,15.0,794,918,86.5,11903,3451,1,0.9,1.4,+0.1,7,85,8,0,96,15,us USA,MF,de Bundesliga,22,1999,15.0,918,882,32,16,1,0,2,14,0,0,0,0,794,4,15,15,us USA,MF,de Bundesliga,22,1999,15.0,26,1.73,23,1,1,1,0,0,4,0.27,15,us USA,MF,de Bundesliga,22,1999,15.0,23,7,5,16,2,25,28.0,18,24,1,23,16,39,19,2,15,us USA,MF,de Bundesliga,22,1999,15.0,1062,28,184,739,150,10,1062,23,13,56.5,10,43.5,607,2825,1319,20,21,3,20,9,750,23,20,us USA,MF,de Bundesliga,22,1999,24,1351,56,44.2,15.0,12,84,8,12,29,6,1.88,27,14,+13,+0.87,-0.29,28.5,18.6,+10.0,+0.66,15,us USA,MF,de Bundesliga,22,1999,15.0,5,0,0,19,15,0,2,16,7,0,0,0,85,20,10,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Sargis Adamyan,am ARM,"FW,MF",Hoffenheim,de Bundesliga,28,1993,13,2,331,3.7,1,0,1,1,0,0,0,0,0.7,0.7,0.5,1.2,9,9,26,0.27,0.31,16,am ARM,"FW,MF",de Bundesliga,28,1993,3.7,1,3,2,66.7,0.82,0.54,0.33,0.50,17.2,0,0,0,0.7,0.7,0.22,+0.3,+0.3,16,am ARM,"FW,MF",de Bundesliga,28,1993,3.7,73,101,72.3,991,255,0,0.5,0.5,-0.5,4,5,4,2,9,16,am ARM,"FW,MF",de Bundesliga,28,1993,3.7,101,95,5,0,0,0,5,5,0,0,0,0,73,1,3,16,am ARM,"FW,MF",de Bundesliga,28,1993,3.7,11,2.98,8,0,2,0,0,1,1,0.27,16,am ARM,"FW,MF",de Bundesliga,28,1993,3.7,8,6,3,4,1,11,27.3,8,4,0,4,1,9,2,0,16,am ARM,"FW,MF",de Bundesliga,28,1993,3.7,149,2,17,72,63,9,149,12,6,50.0,6,50.0,89,547,224,9,3,0,12,5,95,26,21,am ARM,"FW,MF",de Bundesliga,28,1993,13,331,25,10.8,3.7,2,76,0,11,16,3,1.85,8,6,+2,+0.54,+0.68,7.7,4.3,+3.4,+0.92,16,am ARM,"FW,MF",de Bundesliga,28,1993,3.7,0,0,0,5,8,4,5,1,6,0,0,0,24,3,14,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Martin Adeline,fr FRA,"MF,FW",Reims,fr Ligue 1,17,2003,8,2,352,3.9,0,0,0,0,0,0,1,0,0.4,0.4,0.5,0.8,5,16,13,0.00,0.21,17,fr FRA,"MF,FW",fr Ligue 1,17,2003,3.9,0,4,1,25.0,1.02,0.26,0.00,0.00,11.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4,17,fr FRA,"MF,FW",fr Ligue 1,17,2003,3.9,107,147,72.8,1681,608,0,0.5,0.2,-0.5,3,8,3,0,16,17,fr FRA,"MF,FW",fr Ligue 1,17,2003,3.9,147,138,8,4,0,0,11,0,4,0,4,0,107,1,12,17,fr FRA,"MF,FW",fr Ligue 1,17,2003,3.9,10,2.56,8,0,1,0,0,1,0,0.00,17,fr FRA,"MF,FW",fr Ligue 1,17,2003,3.9,15,11,5,8,2,16,50.0,8,0,0,0,11,26,6,0,17,fr FRA,"MF,FW",fr Ligue 1,17,2003,3.9,193,8,42,91,64,7,193,9,6,66.7,3,33.3,108,528,247,5,5,1,8,6,101,13,23,fr FRA,"MF,FW",fr Ligue 1,17,2003,8,352,44,10.3,3.9,2,76,1,6,34,3,1.13,4,5,-1,-0.26,-0.26,3.4,4.9,-1.5,-0.39,17,fr FRA,"MF,FW",fr Ligue 1,17,2003,3.9,1,0,0,16,2,0,11,11,11,0,0,0,35,3,5,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Amine Adli,ma MAR,"FW,MF",Leverkusen,de Bundesliga,21,2000,25,13,1256,14.0,3,2,5,3,0,0,3,0,4.3,4.3,2.1,6.4,51,56,105,0.36,0.46,18,ma MAR,"FW,MF",de Bundesliga,21,2000,14.0,3,37,19,51.4,2.65,1.36,0.08,0.16,15.1,0,0,0,4.3,4.3,0.12,-1.3,-1.3,18,ma MAR,"FW,MF",de Bundesliga,21,2000,14.0,376,516,72.9,5007,1529,2,2.1,1.5,-0.1,14,27,19,4,56,18,ma MAR,"FW,MF",de Bundesliga,21,2000,14.0,516,494,17,1,6,0,21,11,1,0,0,0,376,5,27,18,ma MAR,"FW,MF",de Bundesliga,21,2000,14.0,49,3.51,39,1,3,4,2,0,6,0.43,18,ma MAR,"FW,MF",de Bundesliga,21,2000,14.0,27,14,10,14,3,15,53.3,7,26,2,24,11,38,12,0,18,ma MAR,"FW,MF",de Bundesliga,21,2000,14.0,729,9,116,347,282,57,729,37,21,56.8,16,43.2,456,2836,1731,51,29,15,47,18,531,105,24,ma MAR,"FW,MF",de Bundesliga,21,2000,25,1256,50,41.0,14.0,13,75,3,12,23,0,1.76,24,23,+1,+0.07,-1.52,23.3,18.9,+4.4,+0.31,18,ma MAR,"FW,MF",de Bundesliga,21,2000,14.0,3,0,0,27,28,8,21,11,14,0,0,0,62,12,29,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Yacine Adli,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,21,2000,36,25,2260,25.1,1,7,8,1,0,0,5,0,2.0,2.0,5.7,7.7,66,164,99,0.32,0.31,19,fr FRA,"MF,FW",fr Ligue 1,21,2000,25.1,1,32,15,46.9,1.27,0.60,0.03,0.07,21.2,4,0,0,2.0,2.0,0.06,-1.0,-1.0,19,fr FRA,"MF,FW",fr Ligue 1,21,2000,25.1,906,1251,72.4,17505,6047,7,5.7,4.3,+1.3,59,122,36,4,164,19,fr FRA,"MF,FW",fr Ligue 1,21,2000,25.1,1251,1105,138,48,11,30,114,12,68,38,17,1,906,8,25,19,fr FRA,"MF,FW",fr Ligue 1,21,2000,25.1,121,4.82,81,22,6,3,5,4,18,0.72,19,fr FRA,"MF,FW",fr Ligue 1,21,2000,25.1,43,27,22,14,7,68,27.9,49,33,3,30,37,80,11,2,19,fr FRA,"MF,FW",fr Ligue 1,21,2000,25.1,1531,16,266,793,491,45,1531,80,46,57.5,34,42.5,996,5781,2665,66,50,17,59,47,1050,99,25,fr FRA,"MF,FW",fr Ligue 1,21,2000,36,2260,63,66.1,25.1,25,78,10,11,28,1,0.75,33,59,-26,-1.04,-0.03,26.6,43.4,-16.8,-0.67,19,fr FRA,"MF,FW",fr Ligue 1,21,2000,25.1,5,0,0,21,27,4,114,37,27,0,0,0,150,12,19,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Michel Aebischer,ch SUI,MF,Bologna,it Serie A,24,1997,12,4,443,4.9,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,2,19,9,0.00,0.10,20,ch SUI,MF,it Serie A,24,1997,4.9,0,2,2,100.0,0.41,0.41,0.00,0.00,22.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,20,ch SUI,MF,it Serie A,24,1997,4.9,205,239,85.8,3121,883,0,0.4,0.3,-0.4,6,14,4,1,19,20,ch SUI,MF,it Serie A,24,1997,4.9,239,225,13,5,0,1,7,1,7,0,4,0,205,1,5,20,ch SUI,MF,it Serie A,24,1997,4.9,10,2.05,9,1,0,0,0,0,0,0.00,20,ch SUI,MF,it Serie A,24,1997,4.9,14,5,5,8,1,11,54.5,5,4,1,3,6,20,3,0,20,ch SUI,MF,it Serie A,24,1997,4.9,292,12,68,171,56,8,292,4,1,25.0,3,75.0,143,635,297,2,2,2,9,5,196,9,27,ch SUI,MF,it Serie A,24,1997,12,443,37,13.0,4.9,4,76,2,8,18,4,1.42,3,2,+1,+0.20,+0.57,4.6,7.8,-3.2,-0.65,20,ch SUI,MF,it Serie A,24,1997,4.9,1,0,0,13,4,0,7,6,5,0,0,0,27,5,4,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Felix Afena-Gyan,gh GHA,"FW,MF",Roma,it Serie A,18,2003,17,6,668,7.4,2,0,2,2,0,0,5,1,1.7,1.7,0.6,2.2,19,7,77,0.27,0.30,21,gh GHA,"FW,MF",it Serie A,18,2003,7.4,2,17,7,41.2,2.29,0.94,0.12,0.29,16.1,0,0,0,1.7,1.7,0.10,+0.3,+0.3,21,gh GHA,"FW,MF",it Serie A,18,2003,7.4,114,152,75.0,1530,229,0,0.6,0.2,-0.6,6,4,4,1,7,21,gh GHA,"FW,MF",it Serie A,18,2003,7.4,152,145,7,0,0,2,8,5,0,0,0,0,114,0,4,21,gh GHA,"FW,MF",it Serie A,18,2003,7.4,23,3.10,14,0,2,2,5,0,2,0.27,21,gh GHA,"FW,MF",it Serie A,18,2003,7.4,10,3,1,6,3,7,57.1,3,4,0,4,3,13,0,0,21,gh GHA,"FW,MF",it Serie A,18,2003,7.4,278,0,17,91,175,39,278,20,5,25.0,15,75.0,193,1367,519,19,16,9,42,21,212,77,28,gh GHA,"FW,MF",it Serie A,18,2003,17,668,39,19.5,7.4,6,66,0,11,25,8,1.65,13,9,+4,+0.54,+0.15,11.2,7.0,+4.2,+0.56,21,gh GHA,"FW,MF",it Serie A,18,2003,7.4,5,1,1,15,24,4,8,3,3,0,0,0,31,11,15,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Martin Agirregabiria,es ESP,DF,Alavés,es La Liga,25,1996,24,17,1616,18.0,0,1,1,0,0,0,4,0,0.2,0.2,0.7,0.8,15,57,40,0.06,0.05,22,es ESP,DF,es La Liga,25,1996,18.0,0,4,0,0.0,0.22,0.00,0.00,,19.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,22,es ESP,DF,es La Liga,25,1996,18.0,547,792,69.1,9008,4537,1,0.7,0.7,+0.3,14,51,20,12,57,22,es ESP,DF,es La Liga,25,1996,18.0,792,610,179,6,0,5,45,172,1,0,0,0,547,3,16,22,es ESP,DF,es La Liga,25,1996,18.0,32,1.78,25,3,2,0,2,0,3,0.17,22,es ESP,DF,es La Liga,25,1996,18.0,34,22,17,11,6,37,48.6,19,20,3,17,25,59,38,0,22,es ESP,DF,es La Liga,25,1996,18.0,966,43,298,448,227,12,966,19,14,73.7,5,26.3,429,1647,869,15,19,1,22,8,465,40,29,es ESP,DF,es La Liga,25,1996,24,1616,67,47.3,18.0,17,83,11,7,28,13,0.96,13,31,-18,-1.00,-0.20,16.7,26.7,-10.1,-0.56,22,es ESP,DF,es La Liga,25,1996,18.0,4,0,0,24,22,1,45,25,22,0,1,0,79,31,27,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Julen Agirrezabala,es ESP,GK,Athletic Club,es La Liga,20,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,23,es ESP,GK,es La Liga,20,2000,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,23,es ESP,GK,es La Liga,20,2000,4.0,62,82,75.6,1721,1232,0,0.0,0.0,0.0,0,1,0,0,0,23,es ESP,GK,es La Liga,20,2000,4.0,82,49,33,7,0,0,0,0,0,0,0,0,62,0,0,23,es ESP,GK,es La Liga,20,2000,4.0,1,0.25,1,0,0,0,0,0,0,0.00,23,es ESP,GK,es La Liga,20,2000,4.0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,23,es ESP,GK,es La Liga,20,2000,4.0,92,73,92,0,0,0,92,0,0,,0,,41,198,115,0,0,0,0,0,23,0,30,es ESP,GK,es La Liga,20,2000,4,360,90,10.5,4.0,4,90,4,0,,10,1.25,5,5,0,0.00,-0.21,4.2,5.3,-1.1,-0.27,23,es ESP,GK,es La Liga,20,2000,4.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,1,es ESP,GK,es La Liga,20,2000,4,4,360,4.0,5,1.25,20,15,75.0,1,2,1,1,25.0,0,0,0,0,1,es ESP,GK,es La Liga,20,2000,4.0,5,0,0,0,0,5.0,0.27,0.0,0.00,13,31,41.9,56,12,33.9,33.1,48,1,2.1,6,1.50,17.5
24,Lucien Agoume,fr FRA,MF,Brest,fr Ligue 1,19,2002,27,21,1868,20.8,0,0,0,0,0,0,6,0,1.2,1.1,0.7,1.7,16,116,28,0.00,0.09,24,fr FRA,MF,fr Ligue 1,19,2002,20.8,0,15,1,6.7,0.72,0.05,0.00,0.00,11.9,0,0,0,1.2,1.1,0.07,-1.2,-1.1,24,fr FRA,MF,fr Ligue 1,19,2002,20.8,836,996,83.9,15009,4513,0,0.7,0.6,-0.7,13,86,8,0,116,24,fr FRA,MF,fr Ligue 1,19,2002,20.8,996,955,38,30,0,10,5,0,1,0,1,0,836,3,20,24,fr FRA,MF,fr Ligue 1,19,2002,20.8,35,1.69,28,1,1,4,1,0,2,0.10,24,fr FRA,MF,fr Ligue 1,19,2002,20.8,51,31,24,20,7,45,51.1,22,30,9,21,52,103,27,1,24,fr FRA,MF,fr Ligue 1,19,2002,20.8,1210,55,354,666,206,30,1210,32,22,68.8,10,31.3,705,3509,1564,16,19,6,19,17,741,28,33,fr FRA,MF,fr Ligue 1,19,2002,27,1868,69,54.6,20.8,21,83,13,6,21,4,1.30,27,32,-5,-0.24,-0.07,27.5,31.5,-3.9,-0.19,24,fr FRA,MF,fr Ligue 1,19,2002,20.8,6,0,0,31,14,0,5,52,31,0,1,0,148,26,29,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Kevin Agudelo,co COL,"MF,FW",Spezia,it Serie A,22,1998,23,12,1237,13.7,3,1,4,3,0,0,2,1,2.6,2.6,0.9,3.5,41,46,56,0.29,0.25,25,co COL,"MF,FW",it Serie A,22,1998,13.7,3,21,11,52.4,1.53,0.80,0.14,0.27,17.2,0,0,0,2.6,2.6,0.12,+0.4,+0.4,25,co COL,"MF,FW",it Serie A,22,1998,13.7,280,389,72.0,3788,1163,1,0.9,0.7,+0.1,10,33,11,1,46,25,co COL,"MF,FW",it Serie A,22,1998,13.7,389,375,11,1,0,1,22,4,4,3,1,0,280,3,22,25,co COL,"MF,FW",it Serie A,22,1998,13.7,39,2.84,21,0,6,4,4,4,3,0.22,25,co COL,"MF,FW",it Serie A,22,1998,13.7,44,26,13,26,5,20,35.0,13,22,0,22,8,52,6,0,25,co COL,"MF,FW",it Serie A,22,1998,13.7,583,10,72,266,262,32,583,51,28,54.9,23,45.1,323,2163,1155,41,35,15,40,37,374,56,35,co COL,"MF,FW",it Serie A,22,1998,23,1237,54,36.2,13.7,12,77,3,11,28,0,0.91,16,23,-7,-0.51,+0.44,15.2,23.7,-8.4,-0.61,25,co COL,"MF,FW",it Serie A,22,1998,13.7,2,1,0,36,24,0,22,8,26,0,0,0,67,15,14,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Nayef Aguerd,ma MAR,DF,Rennes,fr Ligue 1,25,1996,31,31,2735,30.4,2,2,4,2,0,0,3,1,2.1,2.1,0.3,2.4,11,101,1,0.13,0.08,26,ma MAR,DF,fr Ligue 1,25,1996,30.4,2,25,7,28.0,0.82,0.23,0.08,0.29,9.4,0,0,0,2.1,2.1,0.08,-0.1,-0.1,26,ma MAR,DF,fr Ligue 1,25,1996,30.4,1959,2204,88.9,40414,15329,2,0.3,0.3,+1.7,4,118,2,0,101,26,ma MAR,DF,fr Ligue 1,25,1996,30.4,2204,2127,74,69,2,41,1,5,0,0,0,0,1959,3,12,26,ma MAR,DF,fr Ligue 1,25,1996,30.4,15,0.49,10,0,0,4,1,0,4,0.13,26,ma MAR,DF,fr Ligue 1,25,1996,30.4,27,18,16,11,0,24,58.3,10,24,14,10,24,51,127,1,26,ma MAR,DF,fr Ligue 1,25,1996,30.4,2469,221,1143,1274,59,34,2469,6,5,83.3,1,16.7,1611,7937,4516,11,7,0,7,4,1849,1,36,ma MAR,DF,fr Ligue 1,25,1996,31,2735,88,80.0,30.4,31,88,28,0,,0,1.94,66,29,+37,+1.22,+0.56,49.4,33.1,+16.2,+0.53,26,ma MAR,DF,fr Ligue 1,25,1996,30.4,3,1,0,20,16,1,1,24,18,1,2,0,154,95,51,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Sergio Agüero,ar ARG,FW,Barcelona,es La Liga,33,1988,4,2,151,1.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,4,3,13,0.60,0.68,27,ar ARG,FW,es La Liga,33,1988,1.7,1,6,1,16.7,3.58,0.60,0.17,1.00,12.0,0,0,0,1.0,1.0,0.17,0.0,0.0,27,ar ARG,FW,es La Liga,33,1988,1.7,30,42,71.4,396,45,0,0.1,0.2,-0.1,1,3,0,0,3,27,ar ARG,FW,es La Liga,33,1988,1.7,42,40,2,0,0,0,3,0,0,0,0,0,30,0,0,27,ar ARG,FW,es La Liga,33,1988,1.7,3,1.78,3,0,0,0,0,0,0,0.00,27,ar ARG,FW,es La Liga,33,1988,1.7,1,1,0,0,1,2,0.0,2,0,0,0,0,1,0,0,27,ar ARG,FW,es La Liga,33,1988,1.7,57,0,1,26,31,15,57,2,1,50.0,1,50.0,34,172,85,4,2,2,4,1,53,13,37,ar ARG,FW,es La Liga,33,1988,4,151,38,4.4,1.7,2,65,1,2,11,0,1.00,1,2,-1,-0.60,-1.45,3.4,1.7,+1.7,+1.01,27,ar ARG,FW,es La Liga,33,1988,1.7,0,0,0,1,2,1,3,0,1,0,0,0,3,3,2,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
