Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,Season
Nathan Collins,Wolves,eng Premier League,DF,21.0,1814,20.2,,,,,430.9655326434899,Top Starter,2022-2023
Lorenzo Colombo,Lecce,it Serie A,FW,20.0,1515,16.8,327.25182665658866,Solid Squad Player,,,,,2022-2023
Andrea Colpani,Monza,it Serie A,Off_MF,23.0,948,10.5,426.6747732426303,Top Starter,,,,,2022-2023
Levi Colwill,Brighton,eng Premier League,DF,19.0,1220,13.6,,,,,330.32040886530046,Solid Squad Player,2022-2023
Kingsley Coman,Bayern Munich,de Bundesliga,FW,26.0,1409,15.7,591.0282194972823,Top Starter,,,,,2022-2023
Eray Cömert,Valencia,es La Liga,DF,24.0,1672,18.6,,,,,449.1975458359159,Top Starter,2022-2023
Santi Comesaña,Rayo Vallecano,es La Liga,MF,25.0,2451,27.2,,,451.7156862745098,Top Starter,,,2022-2023
Abdu Conté,Troyes,fr Ligue 1,DF,24.0,1315,14.6,,,,,255.97326649958225,Solid Squad Player,2022-2023
Lewis Cook,Bournemouth,eng Premier League,MF,25.0,1720,19.1,,,386.8481675392669,Solid Squad Player,,,2022-2023
Steve Cook,Nott'ham Forest,eng Premier League,DF,31.0,957,10.6,,,,,402.0371683926798,Top Starter,2022-2023
Liam Cooper,Leeds United,eng Premier League,DF,30.0,1426,15.8,,,,,464.7965906326998,Top Starter,2022-2023
Copete,Mallorca,es La Liga,DF,22.0,2206,24.5,,,,,458.2929184432943,Top Starter,2022-2023
Diego Coppola,Hellas Verona,it Serie A,DF,18.0,1177,13.1,,,,,384.30529249331977,Solid Squad Player,2022-2023
Francis Coquelin,Villarreal,es La Liga,MF,31.0,748,8.3,,,302.6506024096385,Solid Squad Player,,,2022-2023
Sébastien Corchia,Nantes,fr Ligue 1,DF,31.0,786,8.7,,,,,316.17434390574135,Solid Squad Player,2022-2023
Ángel Correa,Atlético Madrid,es La Liga,FW,27.0,1455,16.2,502.7804652725287,Top Starter,,,,,2022-2023
Joaquín Correa,Inter,it Serie A,FW,27.0,950,10.6,338.65708295896974,Solid Squad Player,,,,,2022-2023
Thierry Correia,Valencia,es La Liga,DF,23.0,2009,22.3,,,,,380.3892391666761,Solid Squad Player,2022-2023
Danny da Costa,Mainz 05,de Bundesliga,DF,29.0,1236,13.7,,,,,291.2922208196891,Solid Squad Player,2022-2023
David Costa,Lens,fr Ligue 1,FW,21.0,1407,15.6,305.3554082601702,Solid Squad Player,,,,,2022-2023
Diego Costa,Wolves,eng Premier League,FW,33.0,1241,13.8,163.4345470877562,Below Big-5 Level,,,,,2022-2023
Jaume Costa,Mallorca,es La Liga,DF,34.0,2599,28.9,,,,,226.36564148128528,Solid Squad Player,2022-2023
Nuno da Costa,Auxerre,fr Ligue 1,FW,31.0,2003,22.3,281.7961505479122,Solid Squad Player,,,,,2022-2023
Samu Costa,Almería,es La Liga,Def_MF,21.0,1989,22.1,,,,,446.9300719172842,Top Starter,2022-2023
Vladimír Coufal,West Ham,eng Premier League,DF,29.0,2136,23.7,,,,,372.9154108900945,Solid Squad Player,2022-2023
Lassana Coulibaly,Salernitana,it Serie A,MF,26.0,2892,32.1,,,330.05192107995845,Solid Squad Player,,,2022-2023
Mathieu Coutadeur,Ajaccio,fr Ligue 1,MF,36.0,1947,21.6,,,233.45679012345676,Solid Squad Player,,,2022-2023
Philippe Coutinho,Aston Villa,eng Premier League,FW,30.0,788,8.8,206.87184772899053,Solid Squad Player,,,,,2022-2023
Yan Couto,Girona,es La Liga,Off_MF,20.0,1158,12.9,250.70006152331737,Solid Squad Player,,,,,2022-2023
Nicolas Cozza,Montpellier,fr Ligue 1,DF,23.0,1277,14.2,,,,,359.0238507065787,Solid Squad Player,2022-2023
Aaron Cresswell,West Ham,eng Premier League,DF,32.0,2235,24.8,,,,,277.5236478292505,Solid Squad Player,2022-2023
Bryan Cristante,Roma,it Serie A,MF,27.0,2938,32.6,,,239.4683026584867,Solid Squad Player,,,2022-2023
Juan Cruz Armada,Osasuna,es La Liga,DF,30.0,2062,22.9,,,,,264.6175847187109,Solid Squad Player,2022-2023
Juan Cuadrado,Juventus,it Serie A,FW,34.0,2078,23.1,201.79723539247345,Solid Squad Player,,,,,2022-2023
Marc Cucurella,Chelsea,eng Premier League,DF,24.0,1671,18.6,,,,,367.1598350715498,Solid Squad Player,2022-2023
Jorge Cuenca,Villarreal,es La Liga,DF,22.0,506,5.6,,,,,509.1502565938656,Top Starter,2022-2023
Mickaël Cuisance,Sampdoria,it Serie A,Off_MF,22.0,618,6.9,126.71936392914654,Below Big-5 Level,,,,,2022-2023
Matheus Cunha,Wolves,eng Premier League,FW,23.0,965,10.7,198.9765048283072,Below Big-5 Level,,,,,2022-2023
Danilo D'Ambrosio,Inter,it Serie A,DF,33.0,733,8.1,,,,,460.37563043411,Top Starter,2022-2023
Moanes Dabbur,Hoffenheim,de Bundesliga,FW,30.0,933,10.4,501.8574917146345,Top Starter,,,,,2022-2023
Colin Dagba,Strasbourg,fr Ligue 1,Off_MF,23.0,958,10.6,115.28700209643604,Below Big-5 Level,,,,,2022-2023
Patson Daka,Leicester City,eng Premier League,FW,23.0,1187,13.2,376.5264321216702,Solid Squad Player,,,,,2022-2023
Thijs Dallinga,Toulouse,fr Ligue 1,FW,21.0,2353,26.1,374.2646849288885,Solid Squad Player,,,,,2022-2023
Diogo Dalot,Manchester Utd,eng Premier League,DF,23.0,2154,23.9,,,,,399.92869202294435,Solid Squad Player,2022-2023
Mikkel Damsgaard,Brentford,eng Premier League,FW,22.0,988,11.0,150.20006184291898,Below Big-5 Level,,,,,2022-2023
Flavius Daniliuc,Salernitana,it Serie A,DF,21.0,2195,24.4,,,,,409.665420381555,Top Starter,2022-2023
Danilo,Nott'ham Forest,eng Premier League,MF,21.0,976,10.8,,,426.30864197530866,Top Starter,,,2022-2023
Danilo,Juventus,it Serie A,DF,31.0,3184,35.4,,,,,437.7967517664217,Top Starter,2022-2023
Arnaut Danjuma,Villarreal,es La Liga,FW,25.0,479,5.3,368.1542734494217,Solid Squad Player,,,,,2022-2023
Kevin Danso,Lens,fr Ligue 1,DF,23.0,3232,35.9,,,,,361.1509739995299,Solid Squad Player,2022-2023
Dante,Nice,fr Ligue 1,DF,38.0,3299,36.7,,,,,434.1292832444416,Top Starter,2022-2023
Márton Dárdai,Hertha BSC,de Bundesliga,Def_MF,20.0,947,10.5,,,,,385.04669887278584,Solid Squad Player,2022-2023
Sergi Darder,Espanyol,es La Liga,MF,28.0,3320,36.9,,,587.4796747967481,Top Starter,,,2022-2023
Achraf Dari,Brest,fr Ligue 1,DF,23.0,1317,14.6,,,,,417.2646227440747,Top Starter,2022-2023
Matteo Darmian,Inter,it Serie A,DF,32.0,2025,22.5,,,,,346.70528172282553,Solid Squad Player,2022-2023
Josh Dasilva,Brentford,eng Premier League,Off_MF,23.0,1389,15.4,297.04294475365907,Solid Squad Player,,,,,2022-2023
Jonathan David,Lille,fr Ligue 1,FW,22.0,3166,35.2,612.1145124716552,Top Starter,,,,,2022-2023
Alphonso Davies,Bayern Munich,de Bundesliga,DF,21.0,2042,22.7,,,,,297.97136011835755,Solid Squad Player,2022-2023
Ben Davies,Tottenham,eng Premier League,DF,29.0,2288,25.4,,,,,247.98189699971712,Solid Squad Player,2022-2023
Tom Davies,Everton,eng Premier League,MF,24.0,538,6.0,,,208.66666666666663,Solid Squad Player,,,2022-2023
Paweł Dawidowicz,Hellas Verona,it Serie A,DF,27.0,1632,18.1,,,,,387.685235187416,Solid Squad Player,2022-2023
Craig Dawson,West Ham,eng Premier League,DF,32.0,720,8.0,,,,,339.2204754310018,Solid Squad Player,2022-2023
Craig Dawson,Wolves,eng Premier League,DF,32.0,1414,15.7,,,,,417.1635032379249,Top Starter,2022-2023
Kevin De Bruyne,Manchester City,eng Premier League,Off_MF,31.0,2417,26.9,659.0031067445566,Top Starter,,,,,2022-2023
Bobby De Cordova-Reid,Fulham,eng Premier League,FW,29.0,2475,27.5,177.53312031883462,Below Big-5 Level,,,,,2022-2023
Charles De Ketelaere,Milan,it Serie A,FW,21.0,1116,12.4,210.1640333552776,Solid Squad Player,,,,,2022-2023
Rodrigo De Paul,Atlético Madrid,es La Liga,MF,28.0,1923,21.4,,,775.9813084112151,World Class,,,2022-2023
Mattia De Sciglio,Juventus,it Serie A,DF,29.0,1042,11.6,,,,,206.22533344856396,Solid Squad Player,2022-2023
Lorenzo De Silvestri,Bologna,it Serie A,DF,34.0,672,7.5,,,,,227.35683653578388,Solid Squad Player,2022-2023
Thibault De Smet,Reims,fr Ligue 1,DF,24.0,1758,19.5,,,,,317.23513912987596,Solid Squad Player,2022-2023
Koni De Winter,Empoli,it Serie A,DF,20.0,1024,11.4,,,,,380.43167461450014,Solid Squad Player,2022-2023
Grégoire Defrel,Sassuolo,it Serie A,FW,31.0,1167,13.0,205.93822315250887,Solid Squad Player,,,,,2022-2023
Brecht Dejaegere,Toulouse,fr Ligue 1,Off_MF,31.0,1809,20.1,247.02944207533756,Solid Squad Player,,,,,2022-2023
Romain Del Castillo,Brest,fr Ligue 1,FW,26.0,1422,15.8,532.2628663279659,Top Starter,,,,,2022-2023
Thomas Delaine,Strasbourg,fr Ligue 1,Off_MF,30.0,1069,11.9,153.02747098839535,Below Big-5 Level,,,,,2022-2023
Andy Delort,Nice,fr Ligue 1,FW,30.0,781,8.7,576.3911825266506,Top Starter,,,,,2022-2023
Andy Delort,Nantes,fr Ligue 1,FW,30.0,469,5.2,247.9259549973835,Solid Squad Player,,,,,2022-2023
Moussa Dembélé,Lyon,fr Ligue 1,FW,26.0,877,9.7,301.11439558641325,Solid Squad Player,,,,,2022-2023
Ousmane Dembélé,Barcelona,es La Liga,FW,25.0,1410,15.7,528.3282469392569,Top Starter,,,,,2022-2023
Merih Demiral,Atalanta,it Serie A,DF,24.0,1536,17.1,,,,,451.8489205469814,Top Starter,2022-2023
Kerem Demirbay,Leverkusen,de Bundesliga,MF,29.0,1544,17.2,,,591.6279069767443,Top Starter,,,2022-2023
Ermedin Demirović,Augsburg,de Bundesliga,FW,24.0,2366,26.3,331.1831504042259,Solid Squad Player,,,,,2022-2023
Sepp van den Berg,Schalke 04,de Bundesliga,DF,20.0,696,7.7,,,,,398.0573235528806,Solid Squad Player,2022-2023
Branco van den Boomen,Toulouse,fr Ligue 1,MF,27.0,2888,32.1,,,753.5410176531672,World Class,,,2022-2023
Leander Dendoncker,Aston Villa,eng Premier League,MF,27.0,697,7.7,,,199.13419913419912,Below Big-5 Level,,,2022-2023
Emmanuel Dennis,Nott'ham Forest,eng Premier League,FW,24.0,720,8.0,330.354119425548,Solid Squad Player,,,,,2022-2023
Fabio Depaoli,Hellas Verona,it Serie A,DF,25.0,2173,24.1,,,,,263.073829424561,Solid Squad Player,2022-2023
Mikkel Desler,Toulouse,fr Ligue 1,DF,27.0,2257,25.1,,,,,372.38301597286704,Solid Squad Player,2022-2023
Cyriel Dessers,Cremonese,it Serie A,FW,27.0,1587,17.6,357.9788703360131,Solid Squad Player,,,,,2022-2023
Mattia Destro,Empoli,it Serie A,FW,31.0,572,6.4,189.46239606953895,Below Big-5 Level,,,,,2022-2023
Gerard Deulofeu,Udinese,it Serie A,FW,28.0,1211,13.5,496.65794630609446,Top Starter,,,,,2022-2023
Kiernan Dewsbury-Hall,Leicester City,eng Premier League,MF,23.0,2306,25.6,,,478.61979166666663,Top Starter,,,2022-2023
Federico Di Francesco,Lecce,it Serie A,FW,28.0,2031,22.6,200.75905858902064,Solid Squad Player,,,,,2022-2023
Giovanni Di Lorenzo,Napoli,it Serie A,DF,28.0,3257,36.2,,,,,255.62617409084405,Solid Squad Player,2022-2023
Ángel Di María,Juventus,it Serie A,FW,34.0,1363,15.1,443.111992111046,Top Starter,,,,,2022-2023
Boulaye Dia,Salernitana,it Serie A,FW,25.0,2518,28.0,470.49260339056246,Top Starter,,,,,2022-2023
Moussa Diaby,Leverkusen,de Bundesliga,FW,23.0,2699,30.0,462.8356009070295,Top Starter,,,,,2022-2023
Mouctar Diakhaby,Valencia,es La Liga,DF,25.0,2446,27.2,,,,,344.66583124477864,Solid Squad Player,2022-2023
Bafodé Diakité,Lille,fr Ligue 1,DF,21.0,2653,29.5,,,,,284.6086968834515,Solid Squad Player,2022-2023
