Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,IntensityScore_abs,IntensityBand,GKScore_abs,GKBand
Christian Eriksen,Tottenham,eng Premier League,MF,24.9,3164,35.2,,,695.5302585705894,Top Starter,,,361.03580957341666,Solid Squad Player,,
Jordan Henderson,Liverpool,eng Premier League,MF,26.5,2118,23.5,,,580.2904572051898,Top Starter,,,575.1444779486399,Top Starter,,
Cesc Fàbregas,Chelsea,eng Premier League,Off_MF,29.7,1327,14.7,812.2194192556136,World Class,,,,,497.6146687156469,Top Starter,,
Ander Herrera,Manchester Utd,eng Premier League,MF,27.4,2464,27.4,,,632.5891415375186,Top Starter,,,597.5067575271811,Top Starter,,
Mesut Özil,Arsenal,eng Premier League,Off_MF,28.2,2847,31.6,641.3552306153339,Top Starter,,,,,376.8286194805015,Solid Squad Player,,
Gylfi Sigurðsson,Swansea City,eng Premier League,MF,27.3,3328,37.0,,,637.5404427161359,Top Starter,,,302.22766330905694,Solid Squad Player,,
Idrissa Gana Gueye,Everton,eng Premier League,MF,27.3,2685,29.8,,,424.8990381630809,Top Starter,,,605.0028352706944,Top Starter,,
Sadio Mané,Liverpool,eng Premier League,FW,24.7,2240,24.9,721.8089745920671,Top Starter,,,,,538.5775058106075,Top Starter,,
David Silva,Manchester City,eng Premier League,Off_MF,31.0,2766,30.7,591.3419667347068,Top Starter,,,,,476.24082738115453,Top Starter,,
Manuel Lanzini,West Ham,eng Premier League,Off_MF,23.9,2711,30.1,462.195403346573,Top Starter,,,,,479.1063470025322,Top Starter,,
Yaya Touré,Manchester City,eng Premier League,MF,33.6,1947,21.6,,,390.9863635587255,Solid Squad Player,,,510.47929905425815,Top Starter,,
Roberto Firmino,Liverpool,eng Premier League,Off_MF,25.3,3068,34.1,643.22463408463,Top Starter,,,,,505.52950271853837,Top Starter,,
N'Golo Kanté,Chelsea,eng Premier League,MF,25.8,3139,34.9,,,385.1859118254808,Solid Squad Player,,,534.7231202146604,Top Starter,,
Granit Xhaka,Arsenal,eng Premier League,MF,24.3,2486,27.6,,,494.3103864195937,Top Starter,,,563.2514051221561,Top Starter,,
İlkay Gündoğan,Manchester City,eng Premier League,MF,26.2,709,7.9,,,575.0650425770893,Top Starter,,,398.62004665486774,Solid Squad Player,,
Victor Wanyama,Tottenham,eng Premier League,Def_MF,25.5,3015,33.5,,,,,456.90709204202733,Top Starter,525.7952309737288,Top Starter,,
Oriol Romeu,Southampton,eng Premier League,MF,25.3,3072,34.1,,,316.31135653420233,Solid Squad Player,,,625.5225237404202,Top Starter,,
Santi Cazorla,Arsenal,eng Premier League,Off_MF,32.1,619,6.9,439.89593888338317,Top Starter,,,,,415.46791487955653,Top Starter,,
Wilfred Ndidi,Leicester City,eng Premier League,MF,20.0,1522,16.9,,,368.8917779935763,Solid Squad Player,,,622.517119819206,Top Starter,,
Juan Mata,Manchester Utd,eng Premier League,Off_MF,28.7,1628,18.1,580.5372303420112,Top Starter,,,,,361.05224324208973,Solid Squad Player,,
Willian,Chelsea,eng Premier League,FW,28.4,1529,17.0,645.5365555409467,Top Starter,,,,,455.10983420259214,Top Starter,,
Fernandinho,Manchester City,eng Premier League,MF,31.7,2754,30.6,,,450.7479555307957,Top Starter,,,610.6994555385837,Top Starter,,
Nathan Redmond,Southampton,eng Premier League,MF,22.8,2907,32.3,,,491.86578471270417,Top Starter,,,339.2601606360789,Solid Squad Player,,
Xherdan Shaqiri,Stoke City,eng Premier League,Off_MF,25.2,1707,19.0,483.1081043615037,Top Starter,,,,,324.2452671949711,Solid Squad Player,,
James Milner,Liverpool,eng Premier League,MF,31.0,3159,35.1,,,497.1793813720394,Top Starter,,,573.4075590286602,Top Starter,,
Nemanja Matić,Chelsea,eng Premier League,MF,28.4,2697,30.0,,,554.5800802943993,Top Starter,,,487.0456161026814,Top Starter,,
Ross Barkley,Everton,eng Premier League,MF,23.1,2905,32.3,,,662.098961946906,Top Starter,,,383.5697693227791,Solid Squad Player,,
Dele Alli,Tottenham,eng Premier League,Off_MF,20.7,3043,33.8,640.9652086842976,Top Starter,,,,,416.8115263059598,Top Starter,,
Pedro Obiang,West Ham,eng Premier League,MF,24.8,1766,19.6,,,361.51970418152683,Solid Squad Player,,,561.6187559575388,Top Starter,,
Michael Carrick,Manchester Utd,eng Premier League,MF,35.4,1599,17.8,,,314.27818408499354,Solid Squad Player,,,466.8327435441887,Top Starter,,
Mousa Dembélé,Tottenham,eng Premier League,MF,29.5,2065,22.9,,,433.0735724874116,Top Starter,,,579.5935704865587,Top Starter,,
Alex Oxlade-Chamberlain,Arsenal,eng Premier League,MF,23.4,1562,17.4,,,700.0301404835027,Top Starter,,,495.4897373467684,Top Starter,,
Harry Arter,Bournemouth,eng Premier League,MF,27.0,2959,32.9,,,460.39591109459457,Top Starter,,,484.8855149004646,Top Starter,,
Gareth Barry,Everton,eng Premier League,Def_MF,35.9,2112,23.5,,,,,470.768170280351,Top Starter,528.2097941939575,Top Starter,,
Jack Wilshere,Bournemouth,eng Premier League,MF,25.0,1949,21.7,,,500.08416618088427,Top Starter,,,414.5091231312499,Top Starter,,
Lucas Leiva,Liverpool,eng Premier League,Def_MF,30.0,1105,12.3,,,,,588.5654187258211,Top Starter,630.0,Top Starter,,
Adam Lallana,Liverpool,eng Premier League,MF,28.6,2346,26.1,,,653.4532326888677,Top Starter,,,442.6884645930042,Top Starter,,
Chris Brunt,West Brom,eng Premier League,MF,32.0,2478,27.5,,,505.46763658193515,Top Starter,,,352.19600153894544,Solid Squad Player,,
Cheikhou Kouyaté,West Ham,eng Premier League,MF,27.0,2727,30.3,,,283.7527737726735,Solid Squad Player,,,586.774071391605,Top Starter,,
Joe Allen,Stoke City,eng Premier League,MF,26.8,2936,32.6,,,477.763367082073,Top Starter,,,516.4280438024414,Top Starter,,
Luka Milivojević,Crystal Palace,eng Premier League,MF,25.7,1227,13.6,,,271.393873611997,Solid Squad Player,,,524.9635805488117,Top Starter,,
Junior Stanislas,Bournemouth,eng Premier League,FW,27.1,1476,16.4,568.3020353923615,Top Starter,,,,,332.1328061405446,Solid Squad Player,,
Fabian Delph,Manchester City,eng Premier League,MF,27.1,220,2.4,,,,,,,,,,
Cédric Soares,Southampton,eng Premier League,DF,25.3,2520,28.0,,,,,433.7827527029755,Top Starter,468.9528673041788,Top Starter,,
Henrikh Mkhitaryan,Manchester Utd,eng Premier League,MF,27.9,1349,15.0,,,635.8395065209243,Top Starter,,,477.1155325773564,Top Starter,,
Georginio Wijnaldum,Liverpool,eng Premier League,MF,26.1,2975,33.1,,,599.7194524073115,Top Starter,,,384.9142491960622,Solid Squad Player,,
Kevin Mirallas,Everton,eng Premier League,FW,29.2,2080,23.1,456.9879512601887,Top Starter,,,,,381.70470696247384,Solid Squad Player,,
Anthony Martial,Manchester Utd,eng Premier League,FW,21.1,1559,17.3,577.2515704620564,Top Starter,,,,,477.93371278454447,Top Starter,,
Alex Iwobi,Arsenal,eng Premier League,FW,20.7,1462,16.2,414.2065513147249,Top Starter,,,,,406.39302457522314,Top Starter,,
Scott McTominay,Manchester Utd,eng Premier League,MF,20.1,96,1.1,,,,,,,,,,
Érik Lamela,Tottenham,eng Premier League,FW,24.8,592,6.6,430.93438529187705,Top Starter,,,,,525.2639941549687,Top Starter,,
Joey Barton,Burnley,eng Premier League,MF,34.3,1104,12.3,,,370.3846042822896,Solid Squad Player,,,603.7592783199863,Top Starter,,
Francis Coquelin,Arsenal,eng Premier League,MF,25.6,1785,19.8,,,400.1254426124427,Top Starter,,,616.5432361790179,Top Starter,,
Mark Noble,West Ham,eng Premier League,MF,29.7,2398,26.6,,,335.99090201891676,Solid Squad Player,,,407.8988778819789,Top Starter,,
Jake Livermore,West Brom,eng Premier League,Def_MF,27.1,2976,33.1,,,,,434.3872166961844,Top Starter,454.13735149552366,Top Starter,,
Leroy Fer,Swansea City,eng Premier League,MF,27.0,2403,26.7,,,429.0825958976674,Top Starter,,,549.1555360495445,Top Starter,,
Steven Defour,Burnley,eng Premier League,MF,28.7,1078,12.0,,,546.2988662645706,Top Starter,,,436.8061841159041,Top Starter,,
Morgan Schneiderlin,Everton,eng Premier League,MF,27.1,1070,11.9,,,318.2949416259819,Solid Squad Player,,,579.0992563987847,Top Starter,,
Oscar,Chelsea,eng Premier League,Off_MF,25.3,456,5.1,455.3729206933882,Top Starter,,,,,537.2342076070728,Top Starter,,
Ashley Barnes,Burnley,eng Premier League,FW,27.2,1775,19.7,341.954936132191,Solid Squad Player,,,,,511.7908664684446,Top Starter,,
Jason Puncheon,Crystal Palace,eng Premier League,MF,30.5,3094,34.4,,,510.1903449785987,Top Starter,,,440.1419237196702,Top Starter,,
Étienne Capoue,Watford,eng Premier League,MF,28.5,3212,35.7,,,392.7456846442575,Solid Squad Player,,,440.683444023356,Top Starter,,
Claudio Yacob,West Brom,eng Premier League,MF,29.5,2417,26.9,,,255.67570157611357,Solid Squad Player,,,535.9918221621886,Top Starter,,
Charlie Adam,Stoke City,eng Premier League,MF,31.1,1495,16.6,,,541.4907722726822,Top Starter,,,468.0794559821962,Top Starter,,
Filip Lesniak,Tottenham,eng Premier League,MF,20.6,4,0.0,,,,,,,,,,
Aaron Ramsey,Arsenal,eng Premier League,MF,26.0,1229,13.7,,,667.9933748544192,Top Starter,,,444.2145706901527,Top Starter,,
Mohamed Elneny,Arsenal,eng Premier League,MF,24.5,694,7.7,,,405.6501102461364,Top Starter,,,512.2185255971464,Top Starter,,
Pape Souaré,Crystal Palace,eng Premier League,DF,26.6,269,3.0,,,,,,,,,,
Lewis Cook,Bournemouth,eng Premier League,MF,19.9,431,4.8,,,,,,,,,,
Tom Carroll,Swansea City,eng Premier League,MF,24.6,1389,15.4,,,432.36468022990476,Top Starter,,,401.87561576528196,Top Starter,,
Adam Clayton,Middlesbrough,eng Premier League,MF,28.0,2806,31.2,,,335.69503661741334,Solid Squad Player,,,490.21193879501897,Top Starter,,
Steven Davis,Southampton,eng Premier League,MF,32.0,2644,29.4,,,382.9167529944317,Solid Squad Player,,,381.447219391994,Solid Squad Player,,
Theo Walcott,Arsenal,eng Premier League,FW,27.8,1925,21.4,530.1556058230484,Top Starter,,,,,430.09426831200807,Top Starter,,
Leroy Sané,Manchester City,eng Premier League,FW,21.0,1786,19.8,515.3391009232713,Top Starter,,,,,487.8401482832357,Top Starter,,
Robbie Brady,Burnley,eng Premier League,MF,25.0,716,8.0,,,656.5263088471121,Top Starter,,,512.6629059015756,Top Starter,,
Tom Huddlestone,Hull City,eng Premier League,MF,30.0,2024,22.5,,,290.397450308392,Solid Squad Player,,,450.92730977944615,Top Starter,,
Glenn Whelan,Stoke City,eng Premier League,MF,33.0,2277,25.3,,,327.8221035522324,Solid Squad Player,,,435.56183467098936,Top Starter,,
Danny Drinkwater,Leicester City,eng Premier League,MF,26.8,2467,27.4,,,347.30112480948156,Solid Squad Player,,,566.0905451989967,Top Starter,,
Pierre Højbjerg,Southampton,eng Premier League,MF,21.4,1299,14.4,,,385.4451400922083,Solid Squad Player,,,613.5344022911249,Top Starter,,
Yohan Cabaye,Crystal Palace,eng Premier League,MF,31.0,2132,23.7,,,539.8711143147415,Top Starter,,,464.7229567534271,Top Starter,,
Andrew Surman,Bournemouth,eng Premier League,MF,30.4,1792,19.9,,,312.3014145439984,Solid Squad Player,,,405.88927095796004,Top Starter,,
James McCarthy,Everton,eng Premier League,MF,26.1,612,6.8,,,467.8511469574993,Top Starter,,,532.4588382667289,Top Starter,,
Nolito,Manchester City,eng Premier League,MF,30.2,778,8.6,,,630.8772583422311,Top Starter,,,401.31603965818385,Top Starter,,
Ryan Fraser,Bournemouth,eng Premier League,FW,22.9,1767,19.6,413.15051456232976,Top Starter,,,,,399.91195263695215,Solid Squad Player,,
Shaun Maloney,Hull City,eng Premier League,Off_MF,33.9,279,3.1,,,,,,,,,,
Fernando,Manchester City,eng Premier League,MF,29.4,560,6.2,,,329.3637857904232,Solid Squad Player,,,650.1919787385473,Top Starter,,
Stewart Downing,Middlesbrough,eng Premier League,FW,32.4,2212,24.6,187.79714783252172,Below Big-5 Level,,,,,319.841278131284,Solid Squad Player,,
Marko Grujić,Liverpool,eng Premier League,MF,20.7,38,0.4,,,,,,,,,,
Adam Forshaw,Middlesbrough,eng Premier League,Def_MF,25.2,2700,30.0,,,,,363.571673513853,Solid Squad Player,384.88389227889024,Solid Squad Player,,
Sam Clucas,Hull City,eng Premier League,MF,26.4,3188,35.4,,,324.97167425969593,Solid Squad Player,,,491.18770560315846,Top Starter,,
Robert Snodgrass,West Ham,eng Premier League,MF,29.3,2550,28.3,,,559.0554979411951,Top Starter,,,351.17740232313713,Solid Squad Player,,
James McArthur,Crystal Palace,eng Premier League,MF,29.2,2010,22.3,,,467.2738860662755,Top Starter,,,504.9568933250453,Top Starter,,
Harry Winks,Tottenham,eng Premier League,MF,20.9,477,5.3,,,639.4560005020054,Top Starter,,,476.9379313216863,Top Starter,,
Grant Leadbitter,Middlesbrough,eng Premier League,MF,31.0,707,7.9,,,333.4995439395759,Solid Squad Player,,,383.2093784447949,Solid Squad Player,,
Nacer Chadli,West Brom,eng Premier League,FW,27.4,2147,23.9,385.4221214473912,Solid Squad Player,,,,,327.1614241434268,Solid Squad Player,,
Lee Cattermole,Sunderland,eng Premier League,MF,28.8,640,7.1,,,232.1035810419935,Solid Squad Player,,,471.0772554212682,Top Starter,,
James Ward-Prowse,Southampton,eng Premier League,MF,22.2,1884,20.9,,,553.404527246848,Top Starter,,,372.7369621885278,Solid Squad Player,,
Dean Marney,Burnley,eng Premier League,MF,32.9,1770,19.7,,,300.3890587747816,Solid Squad Player,,,370.42587233892044,Solid Squad Player,,
Andy King,Leicester City,eng Premier League,MF,28.2,1445,16.1,,,284.24077597645436,Solid Squad Player,,,496.5805540810996,Top Starter,,
Aaron Lennon,Everton,eng Premier League,MF,29.7,509,5.7,,,428.44301222145185,Top Starter,,,307.8091068014409,Solid Squad Player,,
Wilfried Zaha,Crystal Palace,eng Premier League,FW,24.1,3025,33.6,461.51006313641864,Top Starter,,,,,509.307551424523,Top Starter,,
Darren Fletcher,West Brom,eng Premier League,MF,32.9,3235,35.9,,,330.2395893632197,Solid Squad Player,,,304.8196468658805,Solid Squad Player,,
Evandro,Hull City,eng Premier League,MF,30.4,576,6.4,,,396.6679387511396,Solid Squad Player,,,496.56999614060135,Top Starter,,
Abdoulaye Doucouré,Watford,eng Premier League,Off_MF,24.0,1359,15.1,157.60782628216424,Below Big-5 Level,,,,,386.6499583892808,Solid Squad Player,,
Didier Ibrahim Ndong,Sunderland,eng Premier League,MF,22.5,2519,28.0,,,294.1565838556777,Solid Squad Player,,,487.56403034434106,Top Starter,,
Sebastian Larsson,Sunderland,eng Premier League,MF,31.6,1471,16.3,,,367.72068501471307,Solid Squad Player,,,392.4974593805863,Solid Squad Player,,
Ki Sung-yueng,Swansea City,eng Premier League,MF,27.9,1287,14.3,,,356.4344115918289,Solid Squad Player,,,408.3000868081685,Top Starter,,
David Meyler,Hull City,eng Premier League,MF,27.6,954,10.6,,,326.0498044005589,Solid Squad Player,,,517.9075000076433,Top Starter,,
Darron Gibson,Sunderland,eng Premier League,MF,29.2,641,7.1,,,254.97000600532104,Solid Squad Player,,,448.2372798007033,Top Starter,,
Sofiane Feghouli,West Ham,eng Premier League,FW,27.0,1038,11.5,490.470234028541,Top Starter,,,,,449.675111592138,Top Starter,,
Marc Pugh,Bournemouth,eng Premier League,MF,29.8,1331,14.8,,,510.305792339062,Top Starter,,,428.11878240474175,Top Starter,,
Tom Davies,Everton,eng Premier League,MF,18.5,1543,17.1,,,495.78410133483,Top Starter,,,447.7855432534265,Top Starter,,
Daniel Amartey,Leicester City,eng Premier League,DF,22.0,1666,18.5,,,,,422.586753183324,Top Starter,464.5950980567778,Top Starter,,
Valon Behrami,Watford,eng Premier League,MF,31.7,2036,22.6,,,254.42297003690766,Solid Squad Player,,,492.90908299755995,Top Starter,,
Jóhann Berg Guðmundsson,Burnley,eng Premier League,MF,26.2,994,11.0,,,495.5019906493667,Top Starter,,,417.92175226682923,Top Starter,,
Josh Sims,Southampton,eng Premier League,MF,19.8,206,2.3,,,,,,,,,,
Samir Nasri,Manchester City,eng Premier League,Off_MF,29.5,15,0.2,,,,,,,,,,
Marc Wilson,West Brom,eng Premier League,DF,29.4,255,2.8,,,,,,,,,,
Jeffrey Schlupp,Crystal Palace,eng Premier League,MF,24.0,1136,12.6,,,295.292384832625,Solid Squad Player,,,549.8786434851694,Top Starter,,
Jack Cork,Swansea City,eng Premier League,MF,27.5,2233,24.8,,,287.34050765705473,Solid Squad Player,,,554.907840733539,Top Starter,,
Marc Albrighton,Leicester City,eng Premier League,FW,27.1,2423,26.9,350.7148793951077,Solid Squad Player,,,,,424.62289252779743,Top Starter,,
James Morrison,West Brom,eng Premier League,MF,30.6,1738,19.3,,,458.1341395256161,Top Starter,,,339.8804876684514,Solid Squad Player,,
Riyad Mahrez,Leicester City,eng Premier League,FW,25.9,2835,31.5,337.41689069605815,Solid Squad Player,,,,,478.73617967654195,Top Starter,,
Adlène Guédioura,Middlesbrough,eng Premier League,MF,31.1,857,9.5,,,417.9139966920791,Top Starter,,,580.6317313876984,Top Starter,,
Aleix García,Manchester City,eng Premier League,MF,19.5,75,0.8,,,,,,,,,,
Modou Barrow,Swansea City,eng Premier League,FW,24.2,1149,12.8,257.0257851598881,Solid Squad Player,,,,,454.2373477296257,Top Starter,,
Tom Cleverley,Watford,eng Premier League,MF,27.4,1843,20.5,,,394.8935675348463,Solid Squad Player,,,385.2034586354635,Solid Squad Player,,
Jan Kirchhoff,Sunderland,eng Premier League,MF,26.3,436,4.8,,,,,,,,,,
Moussa Sissoko,Tottenham,eng Premier League,MF,27.4,902,10.0,,,537.7626330354155,Top Starter,,,417.6564606581828,Top Starter,,
Roberto Pereyra,Watford,eng Premier League,MF,26.0,1040,11.6,,,518.7568787119632,Top Starter,,,271.83302023691886,Solid Squad Player,,
Sam McQueen,Southampton,eng Premier League,DF,21.9,608,6.8,,,,,571.0284277073233,Top Starter,642.1833118981182,Top Starter,,
Camilo Zúñiga,Watford,eng Premier League,DF,31.0,813,9.0,,,,,555.9977815443601,Top Starter,476.69490258160045,Top Starter,,
Leon Britton,Swansea City,eng Premier League,MF,34.3,1176,13.1,,,217.4367882385022,Solid Squad Player,,,404.5329305502984,Top Starter,,
Jay Fulton,Swansea City,eng Premier League,MF,22.7,692,7.7,,,257.573783009634,Solid Squad Player,,,580.4211200925722,Top Starter,,
Lazar Marković,Hull City,eng Premier League,FW,22.8,1011,11.2,237.79980170830933,Solid Squad Player,,,,,439.5235772596677,Top Starter,,
Nathaniel Chalobah,Chelsea,eng Premier League,MF,22.1,159,1.8,,,,,,,,,,
Jarrod Bowen,Hull City,eng Premier League,FW,20.0,178,2.0,,,,,,,,,,
Jordy Clasie,Southampton,eng Premier League,MF,25.5,1026,11.4,,,307.2136198055174,Solid Squad Player,,,362.0443893290871,Solid Squad Player,,
Scott Arfield,Burnley,eng Premier League,MF,28.2,2104,23.4,,,319.40515570441175,Solid Squad Player,,,367.69471098976044,Solid Squad Player,,
Sam Field,West Brom,eng Premier League,MF,18.7,276,3.1,,,,,,,,,,
George Boyd,Burnley,eng Premier League,MF,31.2,2844,31.6,,,284.2021905937016,Solid Squad Player,,,411.2447880736099,Top Starter,,
Nordin Amrabat,Watford,eng Premier League,FW,29.8,2101,23.3,230.78171596738997,Solid Squad Player,,,,,474.4057564215115,Top Starter,,
Demarai Gray,Leicester City,eng Premier League,FW,20.5,1038,11.5,388.57312665956226,Solid Squad Player,,,,,470.9828395827994,Top Starter,,
Marten de Roon,Middlesbrough,eng Premier League,MF,25.8,2777,30.9,,,284.48864326585743,Solid Squad Player,,,509.8330593166318,Top Starter,,
Ramadan Sobhi,Stoke City,eng Premier League,MF,19.9,848,9.4,,,420.9614956297201,Top Starter,,,433.9714570247259,Top Starter,,
Lee Chung-yong,Crystal Palace,eng Premier League,FW,28.5,466,5.2,278.22372663068325,Solid Squad Player,,,,,540.4818806503099,Top Starter,,
George Honeyman,Sunderland,eng Premier League,Off_MF,22.3,233,2.6,,,,,,,,,,
Ryan Mason,Hull City,eng Premier League,MF,25.6,928,10.3,,,279.12304123403374,Solid Squad Player,,,335.360882343432,Solid Squad Player,,
James McClean,West Brom,eng Premier League,DF,27.7,1464,16.3,,,,,412.56660210414736,Top Starter,541.8755407670525,Top Starter,,
Edimilson Fernandes,West Ham,eng Premier League,MF,20.7,986,11.0,,,250.5783835885731,Solid Squad Player,,,425.88741542671346,Top Starter,,
Giannelli Imbula,Stoke City,eng Premier League,MF,24.3,796,8.8,,,245.24207929502094,Solid Squad Player,,,368.76810024727166,Solid Squad Player,,
Gastón Ramírez,Middlesbrough,eng Premier League,Off_MF,26.1,1549,17.2,457.2575649766379,Top Starter,,,,,540.183632767311,Top Starter,,
Ibrahim Afellay,Stoke City,eng Premier League,MF,30.8,377,4.2,,,,,,,,,,
Adnan Januzaj,Sunderland,eng Premier League,FW,21.9,1629,18.1,263.514686191264,Solid Squad Player,,,,,442.36006514464907,Top Starter,,
Joe Ledley,Crystal Palace,eng Premier League,MF,29.9,1161,12.9,,,282.9509374144275,Solid Squad Player,,,453.41863211073155,Top Starter,,
Craig Gardner,West Brom,eng Premier League,MF,30.1,213,2.4,,,,,,,,,,
Kevin Stewart,Liverpool,eng Premier League,MF,23.3,18,0.2,,,,,,,,,,
Mathieu Flamini,Crystal Palace,eng Premier League,Def_MF,32.8,269,3.0,,,,,,,,,,
Steven Pienaar,Sunderland,eng Premier League,FW,34.8,808,9.0,90.51811765997341,Below Big-5 Level,,,,,504.23156044139637,Top Starter,,
Alfred N'Diaye,Hull City,eng Premier League,MF,26.8,1277,14.2,,,235.16283639444666,Solid Squad Player,,,463.53052165469967,Top Starter,,
