Player,OffScore_mean,MidScore_mean,DefScore_mean,Min,90s
Rekeem Harper,226.94444444444449,128.33333333333331,,53,0.6000000000000001
Remi Oudin,283.23465330087635,,,12167,135.1
Remo Freuler,,412.12683613901265,342.7747584541063,22119,245.8
Renan Lodi,,,328.31695796206606,8155,90.5
Renato Sanches,169.80667162698415,548.4223066638048,,6552,72.8
Renato Steffen,252.6269259940244,,,6280,69.7
Renato Tapia,,177.19745222929936,462.7995043535331,9325,103.6
Renato Veiga,,,423.5824027142372,2926,32.5
Renaud Cohade,,434.1411121825779,,4062,45.1
Renaud Emond,161.91880895622393,,,836,9.2
Renaud Ripart,263.10906958110354,308.6253687315634,,11300,125.5
Rene Krhin,,146.27483120633804,374.762833008447,2696,29.9
Rey Manaj,279.46741326916253,,,1768,19.6
Rhian Brewster,87.88990332975295,,,1474,16.3
Rhys Healey,405.919420149012,,,116,1.2999999999999998
Rhys Norrington-Davies,,,313.48370927318297,110,1.2
Rhys Williams,,,330.53318227074533,661,7.3
Riad Bajić,212.7743764172336,,,80,0.9
Riad Nouri,180.62221377912869,,,1693,18.8
Ricard Artero,,168.26666666666668,,133,1.5
Ricard Sánchez,,,343.88121224034535,2325,25.8
Ricardo Centurión,58.333333333333336,,,54,0.6
Ricardo Mangas,,,260.1519472662848,2353,26.1
Ricardo Pepi,115.90902673247686,,,572,6.4
Ricardo Pereira,,,417.49254845294035,8435,93.7
Ricardo Rodríguez,,,299.9356993494342,17541,195.1
Ricardo Visus,,,405.99174704437866,166,1.8
Riccardo Calafiori,,,324.9494539020985,4968,55.1
Riccardo Ciervo,253.85238095238097,,,227,2.5
Riccardo Doratiotto,18.140589569161,,,78,0.9
Riccardo Fiamozzi,,,270.2727834077948,620,6.9
Riccardo Gagliolo,,,453.26861049750124,8743,97.0
Riccardo Improta,,,264.5993009902784,2335,25.9
Riccardo Ladinetti,,341.9047619047619,,127,1.4
Riccardo Marchizza,,,238.8831954114125,4338,48.2
Riccardo Meggiorini,159.6329576471059,,,2334,25.9
Riccardo Montolivo,,411.3498622589532,,1087,12.1
Riccardo Orsolini,416.3791279359183,,,15495,172.2
Riccardo Pagano,,362.2222222222223,,51,0.6
Riccardo Saponara,332.6342248160109,,,6195,68.9
Riccardo Sottil,250.1087340275717,,,6314,70.4
Riccardo Stivanello,,,532.2943722943722,45,0.5
Richairo Živković,108.32199546485263,,,112,1.2
Richarlison,413.3345272693599,,,17936,199.3
Richie Sagrado,,,309.2849548112706,140,1.6
Rick Karsdorp,,,256.27174796373,8003,88.89999999999999
Rick van Drongelen,,,389.80952380952385,1440,16.0
Ricky Jade-Jones,490.8877551020409,,,70,0.8
Ricky Álvarez,468.88161375661366,,,267,3.0
Rico Henry,,,319.61990157079697,6962,77.39999999999999
Rico Lewis,,,247.34828006293628,3814,42.3
Ridgeciano Haps,,,267.41277371975906,4198,46.6
Ridle Baku,249.24696515444356,272.8525641025641,339.22744201031446,16947,188.4
Riechedly Bazoer,,185.95959595959596,,592,6.6
Rio Ngumoha,760.5578231292517,,,46,0.5
Riqui Puig,332.9529657477026,474.537037037037,,1445,16.0
Ritsu Doan,325.52114099877394,,216.97693931799196,11528,128.1
Riyad Idrissi,,,326.01048074732273,398,4.4
Riyad Mahrez,559.938059968641,,,11604,128.9
Riza Durmisi,,,223.789375635658,2566,28.5
Rob Holding,,,432.19917667937676,6179,68.7
Robbie Brady,283.0450368879946,302.16524216524215,,3503,38.9
Rober,,,399.7232897697659,8389,93.1
Rober Correa,,,293.8471313126397,2065,22.9
Robert Andrich,,373.56585244196333,361.0797880090864,13655,151.8
Robert Bauer,,,407.64148673900826,2678,29.700000000000003
Robert Berić,404.22912075232404,,,2630,29.299999999999997
Robert Glatzel,575.0867056224199,,,479,5.3
Robert Gumny,,,304.4172399008855,6416,71.2
Robert Ibáñez,211.50833333333333,,,706,7.8
Robert Lewandowski,696.659470035252,,,22227,247.0
Robert Skov,230.98638759089692,,265.66767026642844,7821,86.9
Robert Snodgrass,263.8157516807893,199.49425287356323,,4260,47.4
Robert Tesche,,151.62393162393164,,349,3.9
Robert Wagner,155.0,117.62962962962962,,445,4.9
Robert Žulj,217.7874396135266,,,208,2.3
Roberto Arroyo,41.66666666666667,,,15,0.2
Roberto Firmino,503.97873986848685,,,13399,148.9
Roberto Férnandez,298.2759564334435,,,2620,29.1
Roberto Gagliardini,,376.6996251085869,,10873,120.9
Roberto González,119.2624716553288,,,189,2.1
Roberto Inglese,312.27213371183706,,,6089,67.6
Roberto Insigne,343.12842030169054,,,1599,17.8
Roberto López,330.4914070891515,602.5757575757575,514.4444444444446,981,10.9
Roberto Massimo,96.74981103552533,,213.55388553202678,1718,19.0
Roberto Navarro,266.87272032872426,,,4279,47.6
Roberto Pereyra,298.96536539827804,,181.72011498394548,15484,171.9
Roberto Piccoli,245.22040328900263,,,7014,77.7
Roberto Rosales,,,363.7203337383863,6743,74.9
Roberto Soldado,367.3978478080603,,,4449,49.5
Roberto Soriano,279.4765831348139,506.09392898052687,,12763,141.7
Roberto Torres,334.586734182332,,,5431,60.3
Robin Bormuth,,,427.7651436970323,797,8.8
Robin Fellhauer,,,318.5862439908001,1207,13.4
Robin Gosens,,,340.2453976285919,15963,177.4
Robin Hack,364.91670442576145,,,5201,57.9
Robin Hranáč,,,383.83639845427876,1534,17.0
Robin Knoche,,,409.247456106211,17288,192.1
Robin Koch,,,412.12033798180613,19051,211.7
Robin Le Normand,,,355.8200430611607,17116,190.2
Robin Quaison,338.5910831832782,,,7681,85.39999999999999
Robinio Vaz,469.33722060252666,,,454,5.0
Robson Bambu,,,388.69414916601846,1046,11.6
Rocco Reitz,,392.65980811807685,525.5555555555555,5298,58.8
Rodri,205.46407547118392,420.83013554488247,,24476,272.0
Rodrigo,437.6589947118348,,,12580,139.8
Rodrigo Abajas,,,376.4936149898556,65,0.7
Rodrigo Battaglia,,159.21092034796663,343.55326722603616,4357,48.4
Rodrigo Becão,,,422.00108897728904,10607,117.9
Rodrigo Bentancur,,419.0113281682965,,14825,164.8
Rodrigo De Paul,474.6801465168328,687.3300982513825,,19786,220.0
Rodrigo Ely,,,404.68465739320345,8865,98.6
Rodrigo Gomes,276.67948560805706,,280.9266263301351,1141,12.7
Rodrigo Mendoza,202.6898148148148,,,647,7.2
Rodrigo Muniz,437.62699305201414,,,2909,32.3
Rodrigo Palacio,318.14005507456574,,,9413,104.6
Rodrigo Ribeiro,130.0,,,17,0.2
Rodrigo Riquelme,252.28659784188642,,222.4610367272906,4770,52.9
Rodrigo Tarín,,,343.36468195455285,2380,26.5
Rodrigo Zalazar,403.51080066947407,,,1321,14.7
Rodrygo,401.59169819458253,,,10770,119.5
Roger Assalé,261.7702386940201,,,1359,15.1
Roger Hinojo,,,278.4415584415584,9,0.1
Roger Ibanez,,,463.63273398931597,8697,96.60000000000001
Roger Martí,319.40809954948634,,,12083,134.3
Roger Martínez,295.39775568346994,,17.316017316017316,237,2.7
Rogério,,,310.8295193271591,12105,134.6
Roland Sallai,338.01954947946535,,,7789,86.5
Rolando,,,362.6849115728254,3315,36.8
Rolando Aarons,82.65623781676413,,,656,7.2
Rolando Mandragora,,411.5113700733318,,18076,200.9
Roli Pereira de Sa,267.9761904761905,307.49999999999994,,635,7.1000000000000005
Romain Amalfitano,97.8021978021978,299.38824721377915,,7036,78.1
Romain Danzé,,,316.4622081519588,681,7.6
Romain Del Castillo,426.8370296421843,,,10679,118.5
Romain Esse,355.41151738473167,,,163,1.8
Romain Faivre,383.5124821935913,378.0,,9604,106.6
Romain Genevois,,,409.4466680798181,2165,24.1
Romain Hamouma,366.12793567696616,,,8031,89.2
Romain Métanire,,,497.493430546062,313,3.5
Romain Perraud,,,321.94066550732686,11790,131.0
Romain Philippoteaux,253.77307469757343,,,2813,31.4
Romain Saïss,,,481.8849063302546,8966,99.7
Romain Thomas,,,418.5614900192978,12791,142.1
Romaine Mundle,130.72600151171582,,,82,0.9
Romaine Sawyers,,193.1717171717172,,1487,16.5
Roman Dixon,,,537.1847801321485,90,1.0
Roman Yaremchuk,293.8632300816766,,,928,10.3
Romano Floriani,,,261.675676795294,592,6.6
Romano Schmid,351.5700965723876,494.9618320610687,,9446,105.0
Romario Benzar,,,286.52236652236644,97,1.1
Romelu Lukaku,497.77551270522383,,,19599,217.7
Rominigue Kouamé,,291.49130049130054,293.62800941748304,6651,73.9
Roméo Lavia,,222.87665468771323,,3159,35.2
Ronald Araújo,,,348.5037234540993,9220,102.4
Ronaldo Vieira,44.44444444444444,234.76265137551974,,3970,44.199999999999996
Ronaël Pierre-Gabriel,,,419.20779308501585,8439,93.7
Ronnie Edwards,,,347.01298701298697,12,0.1
Ronny Rodelin,255.99932406413888,,,3949,43.900000000000006
Rony Lopes,265.5757023906729,,,8723,96.9
Roony Bardghji,569.2169872064052,,,247,2.7
Roque Mesa,,365.7730099279317,,8233,91.6
Ross Barkley,403.1821409849268,601.8522240994228,,8509,94.6
Ross Stewart,188.3920617342544,,,389,4.3
Rouwen Hennings,406.93306813975084,,,4292,47.7
Royce Openda,0.0,,,16,0.2
Ruan,,,475.8739712753695,3441,38.2
Ruan Levine,391.29629629629625,,,24,0.3
Ruben Aguilar,,,348.22516504968394,15886,176.5
Ruben Gabrielsen,,,355.0828087237604,656,7.3
Ruben Kluivert,,,492.21842485000377,198,2.2
Ruben Lendinez,,,528.7552213868004,148,1.6
Ruben Loftus-Cheek,276.32054165090784,434.39207441490845,,11658,129.6
Ruben Vargas,322.14626134985957,,,11057,122.9
Rubén,,,325.65426722727284,1359,15.2
Rubén Alcaraz,,312.579046476824,,13350,148.4
Rubén Castro,350.1092214663644,,,359,4.0
Rubén Duarte,,,397.1799236189663,14617,162.5
Rubén García,297.5642683724622,,,13193,146.6
Rubén Pardo,62.37816764132555,441.2548872180451,,1806,20.2
Rubén Peña,198.00531297790434,,334.2738901175429,11703,130.0
Rubén Pérez,,222.2143685094505,,7184,79.9
Rubén Rochina,,537.9937790377196,,5973,66.4
Rubén Sobrino,209.8083134899913,,706.6666666666666,9942,110.5
Rudy Kohon,,,579.6682181644587,64,0.7
Rudy Matondo,,153.57575757575756,,561,6.2
Rui Fonte,165.35735881654247,,,627,7.0
Rui Modesto,,,332.74755516241584,727,8.1
Ruslan Malinovskyi,513.6427897823334,519.2764857881137,,9717,108.0
Ryad Boudebouz,323.8703067639405,640.8533333333332,,7116,79.0
Ryan Babel,443.4857392997166,,,1251,13.9
Ryan Bennett,,,382.0228226296337,3997,44.4
Ryan Bertrand,,,289.8356662587608,10972,121.89999999999999
Ryan Christie,284.9048138952551,535.3054915135147,,7154,79.5
Ryan Fraser,254.24394424876755,,,10249,114.0
Ryan Fredericks,,,333.91202461333194,4732,52.6
Ryan Giles,,,250.83390293916608,503,5.6
Ryan Gravenberch,215.98809523809524,414.62577564264075,,6188,68.8
Ryan Kent,161.9911816578483,,,245,2.7
Ryan Manning,,,335.9839929040709,1462,16.2
Ryan One,47.61904761904761,,,8,0.1
Ryan Rodin,47.61904761904761,,,8,0.1
Ryan Sessegnon,396.3316326530611,,315.6661632636221,7762,86.2
Ryan Shawcross,,,459.3429188826427,2371,26.3
Ryan Yates,,299.70507155552724,,6051,67.2
Ryder Matos,130.7489718909185,,,1161,12.9
Rémi Walter,,323.8981576884803,,2374,26.5
Rémy Cabella,465.861604596535,,,10646,118.3
Rémy Dugimont,351.70251177394033,,,113,1.3
Rémy Labeau Lascary,338.3249197038281,,,1058,11.8
Róbert Mazáň,,,392.4288499025341,171,1.9
Rômulo,300.8546245635825,509.79166666666663,325.1318218025684,7912,87.80000000000001
Rúben Dias,,,345.59663996817653,13519,150.2
Rúben Neves,,378.1661066520319,454.70430456413584,14418,160.2
Rúben Semedo,,,501.9218979353358,1081,12.0
Rúben Vezo,,,412.3787457717285,10436,116.0
Rúben Vinagre,,246.4766081871345,346.7123325786726,1843,20.4
Răzvan Marin,,554.8713693176428,,11543,128.2
Saad El Haddad,177.40740740740742,,,30,0.3
Saba Goglichidze,,,362.1323995568116,2961,32.9
Saba Sazonov,,,480.2623224728488,356,4.0
Sabin Merino,140.1738685854332,,,747,8.4
Sabit Abdulai,,86.2857142857143,,60,0.7
Sacha Boey,,,248.11122384921404,3338,37.1
Sacha Delaye,359.4430083144369,,503.3333333333334,411,4.5
Sada Thioub,251.6836230788612,,217.6654566808237,7250,80.7
Sadibou Sané,,,469.57387481783576,1346,15.0
Sadio Mané,541.5769293232735,,,15068,167.3
Sael Kumbedi,,,296.3181253007996,3943,43.9
Said El Mala,662.6365318057047,,,682,7.6
Saido Berahino,196.5442176870748,,,494,5.5
Saidou Sow,,,440.83852135049574,4525,50.3
Saidy Janko,,,344.11169769723136,3776,42.0
Salem Al-Dawsari,,140.0,,34,0.4
Salif Sané,,,503.6590862358252,7690,85.4
Salih Uçan,601.0695812807884,,,259,2.9
Salih Özcan,,314.7871272984777,118.73015873015872,8879,98.6
Salim Ben Seghir,,,49.523809523809526,7,0.1
Salim El Jebari,50.0,,,13,0.1
Saliou Ciss,,,201.53148021569072,144,1.6
Salis Abdul Samed,,217.06918008246345,,7381,82.1
Salomon Kalou,447.9640390786076,,,4670,51.8
Salomón Rondón,265.98440813814625,,,7301,81.1
Salva Sevilla,,617.8478831810064,,4075,45.2
Salvador Ferrer,,,377.4169572647695,2821,31.3
Salvatore Bocchetti,,,565.2287581699346,303,3.4
Salvatore Esposito,,343.3333333333333,,971,10.8
Salvatore Molina,,408.7678339818418,298.1754993544467,2544,28.2
Salvi,171.2348337836173,180.00000000000003,,3846,42.7
Sam Baldock,0.0,,,32,0.4
Sam Beukema,,,354.0564073672913,6250,69.5
Sam Byram,,,392.0628536164085,2576,28.700000000000003
Sam Clucas,,295.007342143906,,2044,22.7
Sam Curtis,,,224.99278499278495,28,0.3
Sam Field,,281.4222222222222,861.7460317460317,599,6.7
Sam Gallagher,0.0,,,34,0.4
Sam Greenwood,458.8908308004053,538.6153846153846,,661,7.300000000000001
Sam Lammers,224.7431809917295,,,2829,31.3
Sam McQueen,,,437.4812030075188,148,1.6
Sam Morsy,,274.11764705882354,,2751,30.6
Sam Surridge,330.433624478598,,,363,4.0
Sam Vokes,282.23635660470393,,,1913,21.299999999999997
Saman Ghoddos,286.6873034042677,,305.89400330093525,3472,38.6
Sambou Sissoko,,,374.53140096618364,208,2.4
Sambou Soumano,520.2416600273742,,,1111,12.4
Sami Ben Amar,65.91478696741855,,,21,0.30000000000000004
Sami Khedira,186.71035923141184,426.11715852281895,399.6530522617479,3694,41.0
Samir Chergui,,,294.2095980692472,973,10.8
Samir El Mourabet,,313.20261437908505,,916,10.2
Samir Nasri,406.7818930041152,,,245,2.7
Samir Santos,,,452.25631823882014,11222,124.7
Sammie Szmodics,295.69288119288115,,,992,11.0
Samson Baidoo,,,452.18379281537176,1305,14.5
Samu Becerra,,,156.19047619047618,12,0.1
Samu Castillejo,295.85412443289704,,,7510,83.4
Samu Costa,,270.06888854679806,446.9300719172842,7982,88.7
Samu García,166.5474003887269,,,368,4.1
Samu Omorodion,534.4931617926252,,,1998,22.2
Samuel Amo-Ameyaw,172.58843537414967,,191.78730950660776,814,9.1
Samuel Armenteros,195.87049634668685,,,429,4.8
Samuel Bamba,326.15022675736964,,,74,0.8
Samuel Bastien,,207.4966887417219,,1355,15.1
Samuel Chukwueze,368.46287311029715,,,11157,124.10000000000001
Samuel Dahl,,,406.8571428571428,43,0.5
Samuel Di Carmine,155.68514921458913,,,2332,26.0
Samuel Edozie,153.6925278047727,,85.34322820037106,632,7.0
Samuel Essende,306.14030323837585,,,1962,21.8
Samuel Gigot,,,440.57925748715223,4288,47.699999999999996
Samuel Grandsir,251.18108530077248,,,5491,60.9
Samuel Gustafson,,121.48148148148148,,77,0.9
Samuel Iling-Junior,480.7361183789754,,276.5226196805144,1246,13.8
Samuel Kalu,302.7690942558769,,273.72315999712305,4152,46.1
Samuel Lino,342.3796819983759,,290.1169228988778,6519,72.4
Samuel Loric,,,354.4594820384293,269,3.0
Samuel Mbangula,365.6183324243903,,,1386,15.4
Samuel Moutoussamy,156.31676316245986,300.31410921452715,154.05986229942673,7699,85.6
Samuel Mráz,217.82737597963168,,,224,2.5
Samuel Souprayen,,,362.873471557682,1582,17.6
Samuel Sáiz,411.05299261679977,,,545,6.1
Samuel Umtiti,,,356.772760736659,7360,81.8
Samuele Angori,,,256.760260723109,764,8.5
Samuele Birindelli,,,290.9294642134026,4881,54.3
Samuele Di Benedetto,,300.0,,7,0.1
Samuele Longo,301.3061468314924,,,556,6.2
Samuele Mulattieri,167.09877284247028,,,462,5.1
Samuele Ricci,,341.5489112917705,,10135,112.6
Samuele Vignato,302.7568301094617,,,875,9.7
Samy Benchamma,,,255.4920634920635,42,0.5
Samúel Friðjónsson,,,429.16724177593744,192,2.1
Sander Berge,161.42292139077853,326.3027257487115,,8685,96.5
Sandi Lovrić,319.1614656500161,615.9420955882354,,6784,75.3
Sandro,,259.8951540723693,479.39236111111114,2458,27.3
Sandro Ramírez,237.30071579008282,,,9945,110.5
Sandro Tonali,,474.0933410977158,,13880,154.2
Sandro Wagner,445.28831548741005,,,1739,19.4
Sanjin Prcić,,379.9186243149846,,7488,83.2
Santi Cazorla,,680.4868614112312,,5529,61.4
Santi Comesaña,,375.0034162463765,,12441,138.2
Santi Mina,375.26368581836834,,,10129,112.60000000000001
Santiago Arias,,,328.16152087522863,3378,37.6
Santiago Arzamendia,,179.6153846153846,356.6570747857297,952,10.600000000000001
Santiago Ascacíbar,,240.0020021222389,,9307,103.5
Santiago Bueno,,,416.6452168337958,6274,69.6
Santiago Castro,360.97324368004803,,,3414,38.0
Santiago Colombatto,,369.0519877675841,,981,10.9
Santiago Cáseres,,314.1666666666667,,1588,17.6
Santiago García,77.09750566893425,,,25,0.3
Santiago Gentiletti,,,297.11361737677527,291,3.2
Santiago Giménez,377.6290522998597,,,1290,14.3
Santiago Hidalgo,651.5013717421123,,,241,2.7
Santiago Mouriño,,,463.6326203233017,2735,30.3
Santiago Pierotti,259.6196128186122,,,2960,32.8
Santy Ngom,266.29908715623003,,,466,5.2
Saphir Taïder,,457.98449612403095,,384,4.3
Sardar Azmoun,431.8453981764199,,,1871,20.8
Sargis Adamyan,420.37481759801096,,,3001,33.400000000000006
Sarpreet Singh,93.11224489795916,,,72,0.8
Sasa Kalajdzic,328.8782889486918,,,4141,46.0
Sascha Britschgi,,,214.44079598878363,917,10.2
Saud Abdulhamid,,,286.1083263714842,422,4.699999999999999
Sauli Väisänen,,,465.3433583959899,541,6.0
Saulo Decarli,,,49.523809523809526,9,0.1
Sava Cestic,,,448.1435710488342,899,10.0
Saîf-Eddine Khaoui,286.91215764970707,348.22222222222223,,6975,77.4
Saïd Benrahma,375.9493733808915,,,7753,86.3
Saïd Hamulic,57.23469387755103,,,104,1.2
Saïmon Bouabré,,194.84848484848487,,142,1.6
Saúl Coco,,,429.9396333261263,6400,71.1
Saúl Ñíguez,206.6632653061224,380.36697880959036,426.68936492173833,15893,176.6
Saša Lukić,,343.07108893532285,,14776,164.2
Scott Arfield,166.17131059631055,,,1333,14.8
Scott Banks,98.79879644165358,,,116,1.3
Scott Dann,,,373.4543174298842,4714,52.4
Scott Malone,,,450.0045813458377,1119,12.4
Scott McKenna,,,367.5074864910653,4453,49.5
Scott McTominay,,310.48675441612005,395.0601056061118,14978,166.3
Sead Kolašinac,,,265.5342225389434,14297,158.8
Sean Longstaff,,329.6953590610912,,11882,132.1
Sean Morrison,,,408.4438099012998,3039,33.8
Sebastiaan Bornauw,,,426.2908470079422,10684,118.7
Sebastian Andersson,295.3167385202723,,,5065,56.3
Sebastian Giovinco,89.76666666666667,,,39,0.4
Sebastian Griesbeck,,144.75420875420878,402.7361257891458,3338,37.1
Sebastian Jung,,,192.62145262145262,134,1.5
Sebastian Kerk,177.41377075003032,,,1179,13.1
Sebastian Langkamp,,,395.3177858485154,3094,34.4
Sebastian Maier,,351.72413793103453,,265,2.9
Sebastian Nanasi,527.0520234520235,,,2441,27.099999999999998
Sebastian Otoa,,,417.04054508565787,492,5.5
Sebastian Polter,390.36081646795935,,,3747,41.7
Sebastian Prödl,,,216.77720366165616,1639,18.099999999999998
Sebastian Rode,,423.12606939965707,,6718,74.7
Sebastian Rudy,,450.3503631094645,411.07435254803664,9030,100.3
Sebastian Schonlau,,,550.2765609676364,2070,23.0
Sebastian Sebulonsen,,,275.31317805002016,1170,13.0
Sebastian Soto,120.0,,,29,0.3
Sebastian Vasiliadis,,240.8287706445601,,4001,44.5
Sebastian Walukiewicz,,,405.32084563444073,8820,98.0
Sebastiano Esposito,377.6059059471757,,,3660,40.699999999999996
Sebastiano Luperto,,,390.89031271584935,15951,177.3
Sebastien De Maio,,,435.8642714300816,6250,69.5
Sebastián Cristóforo,83.03949026345933,433.7066666666667,567.5700483091788,1685,18.7
Sejad Salihović,403.5769938056524,,,370,4.1
Seko Fofana,353.46348275380535,463.55451710482583,,16993,188.9
Sekou Baradji,,,376.6666666666667,7,0.1
Sekou Mara,309.5970494290906,,,3109,34.5
Sekou Yansané,0.0,,,16,0.2
Selim Amallah,341.21986312767234,363.3289760348584,,2247,25.0
Selton Sánchez,203.71759259259255,,,131,1.5
Semi Ajayi,,,399.7140246910303,2780,30.9
Semih Kılıçsoy,429.7275799208573,,,155,1.7
Semir Telalovic,199.99999999999997,,,10,0.1
Senad Lulić,,,289.3604807488683,7640,85.0
Senna Miangue,,,265.19632414369255,805,8.9
Senne Lynen,,188.11403508771932,492.01157999431666,5755,64.0
Senny Mayulu,331.2485917440624,,,1919,21.299999999999997
Senou Coulibaly,,,459.48651666027007,3011,33.5
Seny Koumbassa,,,546.8398268398269,12,0.1
Sepp van den Berg,,,410.5039978415624,7651,84.9
Serdar Gürler,210.65562904174013,,,482,5.4
Serge Aurier,,,387.00691791885276,10084,112.1
Serge Gakpé,233.93340258927873,,,1825,20.3
Serge Gnabry,622.7184965473248,,,13555,150.70000000000002
Sergej Grubac,54.23269307723089,,,157,1.7
Sergej Milinković-Savić,384.2040965509011,630.3997467137249,,17137,190.4
Sergi,,,422.1524429107216,2957,32.9
Sergi Altimira,,335.2255079606678,,3080,34.2
Sergi Canós,209.46764073586505,,294.71206548445093,3759,41.8
Sergi Cardona,,,421.40786386576275,6679,74.2
Sergi Darder,,479.801580099944,,20927,232.5
Sergi Dominguez,,,337.2606955986457,172,1.9
Sergi Enrich,244.37214289102653,,,7181,79.8
Sergi García,43.85964912280702,,,16,0.2
Sergi Guardiola,231.4426122722283,,,10228,113.5
Sergi Gómez,,,395.07238920621995,12604,140.1
Sergi Palencia,,,341.571424791239,2454,27.3
Sergi Roberto,,484.8887085137085,281.15634536394055,11046,122.6
Sergi Samper,,141.66666666666666,,143,1.6
Sergio Agüero,660.147493554169,,,6584,73.10000000000001
Sergio Akieme,,,253.06116999889954,7493,83.2
Sergio Araujo,92.5,,,39,0.4
Sergio Arribas,437.7211742185861,321.3333333333333,626.8262322472849,2314,25.7
